cell_id,mae_advantage_c,rmse_advantage_c,minimum_days,maximum_days,sites,mean_latitude,mean_longitude,absolute_latitude_deg,altitude_m,station_minus_era5_elevation_m,absolute_elevation_mismatch_m,era5_orography_sd_m,era5_filtered_subgrid_orography_sd_m,era5_subgrid_orography_slope,era5_land_fraction_100km,era5_landsea_heterogeneity_100km,climate_belt,spatial_block
b145s0086,-0.4611675322724824,-0.5788999937319045,365,365,1,41.3666666,102.3666666,41.3666666,960.0,-61.25408294300621,61.25408294300621,24.980113228996306,12.809755801154626,0.0033593389594597,0.9995218191296243,0.0026644493380398,subtropical,13_28
b145s0087,-0.8656950482930181,-1.0743581198521122,365,365,1,40.75,104.5,40.75,1329.0,-59.74852300479779,59.74852300479779,47.04415893554688,20.063446044921875,0.0056923404335975,0.9997690712008936,0.0009729625910268,subtropical,13_28
b145s0090,-0.46931637924536584,-0.5648629804056534,365,365,1,40.7666666,107.4,40.7666666,1041.0,-4.147789994927052,4.147789994927052,25.93098091506289,6.390496543535132,0.0037054470081412,0.9987962283397768,0.0030618494637201,subtropical,13_28
b145s0094,-0.645957590021294,-0.7744323474071843,365,365,1,40.851422,111.824103,40.851422,1083.86,-245.72833031419052,245.72833031419052,127.2087042745049,55.326888796785845,0.0169165938480318,0.9969993890054888,0.0077675303550497,subtropical,13_29
b145s0095,-0.5979426136218262,-0.7065195067569222,365,365,1,41.0333333,113.0666666,41.0333333,1416.0,-123.8297005975835,123.8297005975835,94.17715581170184,45.58703936789241,0.0126948218914518,0.9946612259667028,0.0104391532805456,subtropical,13_29
b145s0096,-0.7035829191252696,-0.8504765422456115,365,365,1,40.7833333,114.8833333,40.7833333,726.0,-309.63486819189325,309.63486819189325,161.59032470391958,84.87926862934202,0.0201221888396776,0.9935312748276742,0.0197008466248527,subtropical,13_29
b145s0098,-1.3884756985745252,-1.5573890124842267,365,365,1,41.2,116.6333333,41.2,661.0,-329.1433818887561,329.1433818887561,179.15423922173585,134.35869852365238,0.030253275284059,0.9908737696886696,0.0542124578484392,subtropical,13_29
b145s0099,-0.8023206457477854,-0.9384502167867259,365,365,1,40.9666666,117.9166666,40.9666666,423.0,-168.59143625731292,168.59143625731292,146.7202501212782,105.87105676400708,0.0253375747967214,0.961779326500496,0.1594360896568396,subtropical,13_29
b145s0101,-0.37998423038165346,-0.4544315332101862,365,365,1,41.1333333,121.1166666,41.1333333,70.0,-7.439392517807519,7.439392517807519,36.3561062782036,29.13465931041544,0.0065194841988476,0.7922327837411988,0.3513586861058048,subtropical,13_30
b145s0102,-0.3908766107355677,-0.48040050648218174,365,365,1,40.6666666,122.2,40.6666666,4.0,-2.8655964084002363,2.8655964084002363,14.170913089521688,5.819716519336019,0.0012433866975009,0.7160755770135229,0.3854760982164739,subtropical,13_30
b145s0104,-1.1380167739812845,-1.217064540101212,365,365,1,41.3166666,123.7833333,41.3166666,185.0,-136.27352735485562,136.27352735485562,86.93721471408867,73.01244879949954,0.0131994345743358,0.934479533278419,0.1992537993211759,subtropical,13_30
b145s0105,-0.055846198331372575,-0.09966422395970875,363,363,1,40.7166666,124.7833333,40.7166666,261.0,-87.65408142233088,87.65408142233088,97.2522641408658,86.82695769387729,0.0168550970780529,0.8878305816526123,0.2674504396678405,subtropical,13_30
b145s0106,-0.4605800917024529,-0.3731037262285417,365,365,1,41.15,126.2166666,41.15,225.0,-364.3735827996816,364.3735827996816,152.2531694096823,124.94001576978,0.0247312021730279,0.960249582469532,0.1472669996922804,subtropical,13_30
b145s0108,-0.7094234280427715,-0.8174588695096737,362,362,1,40.6666667,129.2,40.6666667,23.0,-170.4432204074511,170.4432204074511,76.23153381244362,52.15150572187245,0.013692764043139,0.4639873451419973,0.4632675875982038,subtropical,13_30
b145s0117,-0.3026348528933918,-0.4723025684382871,349,349,1,40.65,139.9333333,40.65,68.0,-51.7778581116624,51.7778581116624,77.63918670297409,48.31093499683305,0.0112620318373471,0.3138882434929783,0.382383788466353,subtropical,13_31
