lead_h,metric,bootstrap,temporal_block_days,reference,model,n_common_cases,n_stations,n_daily_blocks,score,score_ci_low,score_ci_high,bootstrap_winner_frequency,rank,ranking_applicable
48,rmse,temporal_circular_blocks,3,avamet,ifs_hres,102694,146,362,2.313877925806015,2.255303223363353,2.3721917091183893,0.0,2.0,True
48,rmse,temporal_circular_blocks,3,avamet,pangu_hres_init,102694,146,362,2.323241391378741,2.271180478609426,2.3791205316370343,0.0,3.0,True
48,rmse,temporal_circular_blocks,3,era5_station,pangu_hres_init,102694,146,362,1.0922393416172025,1.0571518145971106,1.1304104329157096,1.0,1.0,True
48,rmse,temporal_circular_blocks,3,era5_station,graphcast_hres_init,102694,146,362,1.1906582113394781,1.1538982349251037,1.2294021369396049,0.0,2.0,True
48,rmse,temporal_circular_blocks,3,era5_station,ifs_hres,102694,146,362,1.528365064651338,1.4790557655431273,1.5754227086168218,0.0,3.0,True
48,rmse,temporal_circular_blocks,5,avamet,graphcast_hres_init,102694,146,362,2.211677623668644,2.1567328808079567,2.2719165733629105,1.0,1.0,True
48,rmse,temporal_circular_blocks,5,avamet,ifs_hres,102694,146,362,2.313877925806015,2.253920202579668,2.3771747842781665,0.0,2.0,True
48,rmse,temporal_circular_blocks,5,avamet,pangu_hres_init,102694,146,362,2.323241391378741,2.2676838829825057,2.38412827530415,0.0,3.0,True
48,rmse,temporal_circular_blocks,5,era5_station,pangu_hres_init,102694,146,362,1.0922393416172025,1.0555762398906146,1.1316745939284611,1.0,1.0,True
48,rmse,temporal_circular_blocks,5,era5_station,graphcast_hres_init,102694,146,362,1.1906582113394781,1.1521448381081734,1.2283765846711925,0.0,2.0,True
48,rmse,temporal_circular_blocks,5,era5_station,ifs_hres,102694,146,362,1.528365064651338,1.474761944733086,1.5831948534065259,0.0,3.0,True
48,rmse,temporal_circular_blocks,7,avamet,graphcast_hres_init,102694,146,362,2.211677623668644,2.1497994149386495,2.2728610916504786,1.0,1.0,True
48,rmse,temporal_circular_blocks,7,avamet,ifs_hres,102694,146,362,2.313877925806015,2.2486318448595344,2.3809354313428495,0.0,2.0,True
48,rmse,temporal_circular_blocks,7,avamet,pangu_hres_init,102694,146,362,2.323241391378741,2.2633127015203045,2.3858147273761667,0.0,3.0,True
48,rmse,temporal_circular_blocks,7,era5_station,pangu_hres_init,102694,146,362,1.0922393416172025,1.0550589459716693,1.13022673051754,1.0,1.0,True
48,rmse,temporal_circular_blocks,7,era5_station,graphcast_hres_init,102694,146,362,1.1906582113394781,1.1500997418587315,1.2315589019053927,0.0,2.0,True
48,rmse,temporal_circular_blocks,7,era5_station,ifs_hres,102694,146,362,1.528365064651338,1.471465100631567,1.5880548883844519,0.0,3.0,True
72,bias,temporal_circular_blocks,1,avamet,ifs_hres,102412,146,361,-0.5806496530626178,-0.6623941027716459,-0.49767225369400764,,,False
72,bias,temporal_circular_blocks,1,avamet,graphcast_hres_init,102412,146,361,-0.22861626572750135,-0.2931597031863828,-0.15724328543621882,,,False
72,bias,temporal_circular_blocks,1,avamet,pangu_hres_init,102412,146,361,0.14320875408455627,0.07175642166088783,0.21631834035618688,,,False
72,bias,temporal_circular_blocks,1,era5_station,ifs_hres,102412,146,361,-0.7984547614739228,-0.872394924223244,-0.723567685375986,,,False
72,bias,temporal_circular_blocks,1,era5_station,graphcast_hres_init,102412,146,361,-0.4464213741388074,-0.5124297995050442,-0.37868226981177644,,,False
72,bias,temporal_circular_blocks,1,era5_station,pangu_hres_init,102412,146,361,-0.07459635432674969,-0.13505080794366486,-0.01468922344681646,,,False
72,bias,temporal_circular_blocks,3,avamet,ifs_hres,102412,146,361,-0.5806496530626178,-0.6992125715636209,-0.4633473099562809,,,False
72,bias,temporal_circular_blocks,3,avamet,graphcast_hres_init,102412,146,361,-0.22861626572750135,-0.3109036472916654,-0.14053711282711578,,,False
72,bias,temporal_circular_blocks,3,avamet,pangu_hres_init,102412,146,361,0.14320875408455627,0.05452971598961185,0.2334866920597024,,,False
72,bias,temporal_circular_blocks,3,era5_station,ifs_hres,102412,146,361,-0.7984547614739228,-0.8980624246208838,-0.6968011221807313,,,False
72,bias,temporal_circular_blocks,3,era5_station,graphcast_hres_init,102412,146,361,-0.4464213741388074,-0.5312120280714505,-0.3602580327262018,,,False
72,bias,temporal_circular_blocks,3,era5_station,pangu_hres_init,102412,146,361,-0.07459635432674969,-0.14872398820516552,0.0016618817430308862,,,False
72,bias,temporal_circular_blocks,5,avamet,ifs_hres,102412,146,361,-0.5806496530626178,-0.7070036719717689,-0.4457950109516321,,,False
72,bias,temporal_circular_blocks,5,avamet,graphcast_hres_init,102412,146,361,-0.22861626572750135,-0.31305248760167104,-0.1362326265208472,,,False
72,bias,temporal_circular_blocks,5,avamet,pangu_hres_init,102412,146,361,0.14320875408455627,0.05034483955867515,0.2454925817316694,,,False
72,bias,temporal_circular_blocks,5,era5_station,ifs_hres,102412,146,361,-0.7984547614739228,-0.9060409406407846,-0.6790467698011692,,,False
72,bias,temporal_circular_blocks,5,era5_station,graphcast_hres_init,102412,146,361,-0.4464213741388074,-0.5372613409183427,-0.35098904711208073,,,False
72,bias,temporal_circular_blocks,5,era5_station,pangu_hres_init,102412,146,361,-0.07459635432674969,-0.15315684056773474,0.008484981672973364,,,False
72,bias,temporal_circular_blocks,7,avamet,ifs_hres,102412,146,361,-0.5806496530626178,-0.7178166442783102,-0.44148970965350276,,,False
72,bias,temporal_circular_blocks,7,avamet,graphcast_hres_init,102412,146,361,-0.22861626572750135,-0.32200746938583075,-0.13475960236440973,,,False
72,bias,temporal_circular_blocks,7,avamet,pangu_hres_init,102412,146,361,0.14320875408455627,0.04201409086810084,0.2503617596579845,,,False
72,bias,temporal_circular_blocks,7,era5_station,ifs_hres,102412,146,361,-0.7984547614739228,-0.920608288624362,-0.6764292229207255,,,False
72,bias,temporal_circular_blocks,7,era5_station,graphcast_hres_init,102412,146,361,-0.4464213741388074,-0.5432771503368204,-0.3513743443914222,,,False
72,bias,temporal_circular_blocks,7,era5_station,pangu_hres_init,102412,146,361,-0.07459635432674969,-0.16569745741541286,0.011844762449930922,,,False
72,mae,temporal_circular_blocks,1,avamet,graphcast_hres_init,102412,146,361,1.7177966078491185,1.6874887819668938,1.7497886330381822,1.0,1.0,True
72,mae,temporal_circular_blocks,1,avamet,pangu_hres_init,102412,146,361,1.7925649531584276,1.7569250083271157,1.8307866705654467,0.0,2.0,True
72,mae,temporal_circular_blocks,1,avamet,ifs_hres,102412,146,361,1.8505160662124778,1.8089541767025623,1.8913636856867353,0.0,3.0,True
72,mae,temporal_circular_blocks,1,era5_station,pangu_hres_init,102412,146,361,0.9546868166518788,0.9204035156425039,0.9914723858576489,1.0,1.0,True
72,mae,temporal_circular_blocks,1,era5_station,graphcast_hres_init,102412,146,361,1.0423339562088638,1.0113375692577484,1.0745442197535766,0.0,2.0,True
72,mae,temporal_circular_blocks,1,era5_station,ifs_hres,102412,146,361,1.322381546503883,1.2755750912709334,1.3683094503460387,0.0,3.0,True
72,mae,temporal_circular_blocks,3,avamet,graphcast_hres_init,102412,146,361,1.7177966078491185,1.6783549131377082,1.7589775389588425,1.0,1.0,True
72,mae,temporal_circular_blocks,3,avamet,pangu_hres_init,102412,146,361,1.7925649531584276,1.7503027243501046,1.8373990135849287,0.0,2.0,True
72,mae,temporal_circular_blocks,3,avamet,ifs_hres,102412,146,361,1.8505160662124778,1.7997776352271382,1.906499783684077,0.0,3.0,True
72,mae,temporal_circular_blocks,3,era5_station,pangu_hres_init,102412,146,361,0.9546868166518788,0.9166994603052453,0.9949801350745535,1.0,1.0,True
72,mae,temporal_circular_blocks,3,era5_station,graphcast_hres_init,102412,146,361,1.0423339562088638,1.0045106801403614,1.0784030126457833,0.0,2.0,True
72,mae,temporal_circular_blocks,3,era5_station,ifs_hres,102412,146,361,1.322381546503883,1.2655802661735174,1.3801076673474502,0.0,3.0,True
72,mae,temporal_circular_blocks,5,avamet,graphcast_hres_init,102412,146,361,1.7177966078491185,1.6749519126002514,1.7599516847188275,1.0,1.0,True
72,mae,temporal_circular_blocks,5,avamet,pangu_hres_init,102412,146,361,1.7925649531584276,1.7497926964201527,1.8362188744882701,0.0,2.0,True
72,mae,temporal_circular_blocks,5,avamet,ifs_hres,102412,146,361,1.8505160662124778,1.7913663257866068,1.9113475408795653,0.0,3.0,True
72,mae,temporal_circular_blocks,5,era5_station,pangu_hres_init,102412,146,361,0.9546868166518788,0.9179984667394488,0.9955273185200934,1.0,1.0,True
72,mae,temporal_circular_blocks,5,era5_station,graphcast_hres_init,102412,146,361,1.0423339562088638,1.0053896058779639,1.079296898262618,0.0,2.0,True
72,mae,temporal_circular_blocks,5,era5_station,ifs_hres,102412,146,361,1.322381546503883,1.257242871474008,1.3896032599532266,0.0,3.0,True
72,mae,temporal_circular_blocks,7,avamet,graphcast_hres_init,102412,146,361,1.7177966078491185,1.6734817695536408,1.7612146144378977,1.0,1.0,True
72,mae,temporal_circular_blocks,7,avamet,pangu_hres_init,102412,146,361,1.7925649531584276,1.7478807978829463,1.8377482245284937,0.0,2.0,True
72,mae,temporal_circular_blocks,7,avamet,ifs_hres,102412,146,361,1.8505160662124778,1.785303631173336,1.9162738820604164,0.0,3.0,True
72,mae,temporal_circular_blocks,7,era5_station,pangu_hres_init,102412,146,361,0.9546868166518788,0.9155912862098816,0.9959216902366453,1.0,1.0,True
72,mae,temporal_circular_blocks,7,era5_station,graphcast_hres_init,102412,146,361,1.0423339562088638,1.003664862800283,1.0814224954365066,0.0,2.0,True
72,mae,temporal_circular_blocks,7,era5_station,ifs_hres,102412,146,361,1.322381546503883,1.2561207286105438,1.397728234461142,0.0,3.0,True
72,medae,temporal_circular_blocks,1,avamet,graphcast_hres_init,102412,146,361,1.4117885772478733,1.3832265533006511,1.4426417382450132,0.965,1.0,True
72,medae,temporal_circular_blocks,1,avamet,pangu_hres_init,102412,146,361,1.4375738133894793,1.4040634219720105,1.4717901141598826,0.035,2.0,True
72,medae,temporal_circular_blocks,1,avamet,ifs_hres,102412,146,361,1.5519582200523074,1.509058371857798,1.5969166365354972,0.0,3.0,True
72,medae,temporal_circular_blocks,1,era5_station,pangu_hres_init,102412,146,361,0.8278024770225683,0.7967161973881475,0.8617589065791583,1.0,1.0,True
72,medae,temporal_circular_blocks,1,era5_station,graphcast_hres_init,102412,146,361,0.9289858900683432,0.8963310151419371,0.9626151122609587,0.0,2.0,True
72,medae,temporal_circular_blocks,1,era5_station,ifs_hres,102412,146,361,1.145351133418381,1.0987490214436946,1.1926280548544372,0.0,3.0,True
72,medae,temporal_circular_blocks,3,avamet,graphcast_hres_init,102412,146,361,1.4117885772478733,1.3787714887397486,1.44687384542142,0.954,1.0,True
72,medae,temporal_circular_blocks,3,avamet,pangu_hres_init,102412,146,361,1.4375738133894793,1.3997887982844617,1.47606387384904,0.046,2.0,True
72,medae,temporal_circular_blocks,3,avamet,ifs_hres,102412,146,361,1.5519582200523074,1.4959520284771926,1.6077651159245736,0.0,3.0,True
72,medae,temporal_circular_blocks,3,era5_station,pangu_hres_init,102412,146,361,0.8278024770225683,0.7921360588278685,0.8629074452880394,1.0,1.0,True
72,medae,temporal_circular_blocks,3,era5_station,graphcast_hres_init,102412,146,361,0.9289858900683432,0.8922803457710167,0.9650475981258786,0.0,2.0,True
72,medae,temporal_circular_blocks,3,era5_station,ifs_hres,102412,146,361,1.145351133418381,1.0864645292020103,1.209195286441652,0.0,3.0,True
72,medae,temporal_circular_blocks,5,avamet,graphcast_hres_init,102412,146,361,1.4117885772478733,1.3760862215585776,1.4504856091779148,0.961,1.0,True
72,medae,temporal_circular_blocks,5,avamet,pangu_hres_init,102412,146,361,1.4375738133894793,1.3964035672915174,1.479426781272733,0.039,2.0,True
72,medae,temporal_circular_blocks,5,avamet,ifs_hres,102412,146,361,1.5519582200523074,1.487174325608363,1.617353409488506,0.0,3.0,True
72,medae,temporal_circular_blocks,5,era5_station,pangu_hres_init,102412,146,361,0.8278024770225683,0.7914244846900026,0.8655921416741139,1.0,1.0,True
72,medae,temporal_circular_blocks,5,era5_station,graphcast_hres_init,102412,146,361,0.9289858900683432,0.8897777718583226,0.9675714611686619,0.0,2.0,True
72,medae,temporal_circular_blocks,5,era5_station,ifs_hres,102412,146,361,1.145351133418381,1.0799514463139697,1.2178343989333043,0.0,3.0,True
72,medae,temporal_circular_blocks,7,avamet,graphcast_hres_init,102412,146,361,1.4117885772478733,1.373480583973589,1.4517257809910211,0.9525,1.0,True
72,medae,temporal_circular_blocks,7,avamet,pangu_hres_init,102412,146,361,1.4375738133894793,1.3976130470354495,1.4829283080242175,0.0475,2.0,True
72,medae,temporal_circular_blocks,7,avamet,ifs_hres,102412,146,361,1.5519582200523074,1.4829163193244692,1.623984949095505,0.0,3.0,True
72,medae,temporal_circular_blocks,7,era5_station,pangu_hres_init,102412,146,361,0.8278024770225683,0.7903792000459564,0.86858180466046,1.0,1.0,True
72,medae,temporal_circular_blocks,7,era5_station,graphcast_hres_init,102412,146,361,0.9289858900683432,0.8889055135921059,0.9694430288905456,0.0,2.0,True
72,medae,temporal_circular_blocks,7,era5_station,ifs_hres,102412,146,361,1.145351133418381,1.073448138928072,1.2174897586935185,0.0,3.0,True
72,rmse,temporal_circular_blocks,1,avamet,graphcast_hres_init,102412,146,361,2.2717126801479424,2.227636355862383,2.314901976768546,1.0,1.0,True
72,rmse,temporal_circular_blocks,1,avamet,pangu_hres_init,102412,146,361,2.39077146893438,2.3431973027977477,2.435716777778979,0.0,2.0,True
72,rmse,temporal_circular_blocks,1,avamet,ifs_hres,102412,146,361,2.4014098685708487,2.3515590966401643,2.4516781183018885,0.0,3.0,True
72,rmse,temporal_circular_blocks,1,era5_station,pangu_hres_init,102412,146,361,1.1771102886506595,1.1391988297492197,1.2161287791544797,0.9995,1.0,True
72,rmse,temporal_circular_blocks,1,era5_station,graphcast_hres_init,102412,146,361,1.2635849762890479,1.2285042757686553,1.2976642806275347,0.0005,2.0,True
72,rmse,temporal_circular_blocks,1,era5_station,ifs_hres,102412,146,361,1.628004513894999,1.5752222666232454,1.6804116915794056,0.0,3.0,True
72,rmse,temporal_circular_blocks,3,avamet,graphcast_hres_init,102412,146,361,2.2717126801479424,2.216037696843604,2.324309778746892,1.0,1.0,True
72,rmse,temporal_circular_blocks,3,avamet,pangu_hres_init,102412,146,361,2.39077146893438,2.3344685879541323,2.4460887846781243,0.0,2.0,True
72,rmse,temporal_circular_blocks,3,avamet,ifs_hres,102412,146,361,2.4014098685708487,2.3393335255680205,2.4669388146404407,0.0,3.0,True
72,rmse,temporal_circular_blocks,3,era5_station,pangu_hres_init,102412,146,361,1.1771102886506595,1.133829696140336,1.2237533286780573,1.0,1.0,True
72,rmse,temporal_circular_blocks,3,era5_station,graphcast_hres_init,102412,146,361,1.2635849762890479,1.2237285297103766,1.3077692429964405,0.0,2.0,True
72,rmse,temporal_circular_blocks,3,era5_station,ifs_hres,102412,146,361,1.628004513894999,1.5626139152499494,1.6941630055608297,0.0,3.0,True
72,rmse,temporal_circular_blocks,5,avamet,graphcast_hres_init,102412,146,361,2.2717126801479424,2.2141530134828584,2.3309643431973455,1.0,1.0,True
72,rmse,temporal_circular_blocks,5,avamet,pangu_hres_init,102412,146,361,2.39077146893438,2.3356926299897687,2.4477926630668017,0.0,2.0,True
72,rmse,temporal_circular_blocks,5,avamet,ifs_hres,102412,146,361,2.4014098685708487,2.3335548924715384,2.4728625799451436,0.0,3.0,True
72,rmse,temporal_circular_blocks,5,era5_station,pangu_hres_init,102412,146,361,1.1771102886506595,1.1324557453956146,1.2219592553359757,1.0,1.0,True
72,rmse,temporal_circular_blocks,5,era5_station,graphcast_hres_init,102412,146,361,1.2635849762890479,1.2208297011699503,1.3061194596872663,0.0,2.0,True
72,rmse,temporal_circular_blocks,5,era5_station,ifs_hres,102412,146,361,1.628004513894999,1.5597352020319804,1.6989783294497187,0.0,3.0,True
72,rmse,temporal_circular_blocks,7,avamet,graphcast_hres_init,102412,146,361,2.2717126801479424,2.21069917817995,2.3315158657447217,1.0,1.0,True
72,rmse,temporal_circular_blocks,7,avamet,pangu_hres_init,102412,146,361,2.39077146893438,2.3353553049419684,2.4486062912839044,0.0,2.0,True
72,rmse,temporal_circular_blocks,7,avamet,ifs_hres,102412,146,361,2.4014098685708487,2.3327555991686166,2.472457260146828,0.0,3.0,True
72,rmse,temporal_circular_blocks,7,era5_station,pangu_hres_init,102412,146,361,1.1771102886506595,1.1333186322184958,1.224463156058221,1.0,1.0,True
72,rmse,temporal_circular_blocks,7,era5_station,graphcast_hres_init,102412,146,361,1.2635849762890479,1.2195882956511497,1.3073399635459542,0.0,2.0,True
72,rmse,temporal_circular_blocks,7,era5_station,ifs_hres,102412,146,361,1.628004513894999,1.551396754136538,1.7021337985666403,0.0,3.0,True
