unit,extraction,stratum,block_days,model_a,model_b,era5_delta_mae_a_minus_b_c,avamet_delta_mae_a_minus_b_c,avamet_minus_era5_delta_mae_c,switch_ci_low_c,switch_ci_high_c,p_switch_gt_zero,p_pairwise_order_reverses,lead_h
cell_aggregate,nearest,sparse_2_3,1,graphcast_hres_init,pangu_hres_init,0.05920910835266113,-0.05952362381708265,-0.1185168963283477,-0.14650549960959744,-0.08997037799774191,0.0,0.9975,72
cell_aggregate,nearest,sparse_2_3,1,ifs_hres,graphcast_hres_init,0.27002501487731934,0.15518348642623536,-0.11508589678924673,-0.14350602900869372,-0.08838256128260236,0.0,0.0,72
cell_aggregate,nearest,sparse_2_3,1,ifs_hres,pangu_hres_init,0.32923412322998047,0.09565986260915271,-0.23360279311759446,-0.268674640435615,-0.198284741958849,0.0,0.0,72
cell_aggregate,nearest,sparse_2_3,3,graphcast_hres_init,pangu_hres_init,0.05920910835266113,-0.05952362381708265,-0.11822411489523685,-0.14916076898221864,-0.08758603493091059,0.0,0.9915,72
cell_aggregate,nearest,sparse_2_3,3,ifs_hres,graphcast_hres_init,0.27002501487731934,0.15518348642623536,-0.11522829724529848,-0.14629634765997526,-0.08113631895075316,0.0,0.0,72
cell_aggregate,nearest,sparse_2_3,3,ifs_hres,pangu_hres_init,0.32923412322998047,0.09565986260915271,-0.23345241214053533,-0.2749809782170131,-0.19146588535563352,0.0,0.0,72
cell_aggregate,nearest,sparse_2_3,5,graphcast_hres_init,pangu_hres_init,0.05920910835266113,-0.05952362381708265,-0.11867660353343414,-0.1515582945359187,-0.08572464809937771,0.0,0.9905,72
cell_aggregate,nearest,sparse_2_3,5,ifs_hres,graphcast_hres_init,0.27002501487731934,0.15518348642623536,-0.1148408441488189,-0.1494125942389709,-0.08089676117326067,0.0,0.0,72
cell_aggregate,nearest,sparse_2_3,5,ifs_hres,pangu_hres_init,0.32923412322998047,0.09565986260915271,-0.23351744768225308,-0.27976756627755506,-0.18759589151848055,0.0,0.0,72
cell_aggregate,nearest,sparse_2_3,7,graphcast_hres_init,pangu_hres_init,0.05920910835266113,-0.05952362381708265,-0.11910159149824823,-0.15384660466896696,-0.08510943175351292,0.0,0.9885,72
cell_aggregate,nearest,sparse_2_3,7,ifs_hres,graphcast_hres_init,0.27002501487731934,0.15518348642623536,-0.11451923068664573,-0.14866410409388847,-0.08017343828846454,0.0,0.0,72
cell_aggregate,nearest,sparse_2_3,7,ifs_hres,pangu_hres_init,0.32923412322998047,0.09565986260915271,-0.23362082218489394,-0.2810203692473799,-0.18633591614706002,0.0,0.0005,72
station,bilinear,all_eligible,1,graphcast_hres_init,pangu_hres_init,0.08764713955698478,-0.07476834530930665,-0.16196322319832104,-0.18307092557489316,-0.13993445931979534,0.0,1.0,72
station,bilinear,all_eligible,1,ifs_hres,graphcast_hres_init,0.280047590295019,0.13271945836335908,-0.1474087688019568,-0.17142754308568534,-0.12504530177648998,0.0,0.0,72
station,bilinear,all_eligible,1,ifs_hres,pangu_hres_init,0.3676947298520038,0.05795111305405243,-0.3093719920002778,-0.3389891368824814,-0.28039782620494713,0.0,0.0005,72
station,bilinear,all_eligible,3,graphcast_hres_init,pangu_hres_init,0.08764713955698478,-0.07476834530930665,-0.16262404030710403,-0.18770356761870427,-0.13741032263241834,0.0,1.0,72
station,bilinear,all_eligible,3,ifs_hres,graphcast_hres_init,0.280047590295019,0.13271945836335908,-0.14760798332957428,-0.17566577644185552,-0.12009368126188824,0.0,0.0,72
station,bilinear,all_eligible,3,ifs_hres,pangu_hres_init,0.3676947298520038,0.05795111305405243,-0.31023202363667834,-0.34326053512677834,-0.27703801162493014,0.0,0.007,72
station,bilinear,all_eligible,5,graphcast_hres_init,pangu_hres_init,0.08764713955698478,-0.07476834530930665,-0.1626944709556528,-0.1877567458960859,-0.1376002824585578,0.0,1.0,72
station,bilinear,all_eligible,5,ifs_hres,graphcast_hres_init,0.280047590295019,0.13271945836335908,-0.14769327445635907,-0.17592291008052913,-0.11899060859632205,0.0,0.0,72
station,bilinear,all_eligible,5,ifs_hres,pangu_hres_init,0.3676947298520038,0.05795111305405243,-0.31038774541201186,-0.3475610702182572,-0.2743251070857514,0.0,0.0065,72
station,bilinear,all_eligible,7,graphcast_hres_init,pangu_hres_init,0.08764713955698478,-0.07476834530930665,-0.16197058142766652,-0.1866783054540917,-0.1382046500336132,0.0,1.0,72
station,bilinear,all_eligible,7,ifs_hres,graphcast_hres_init,0.280047590295019,0.13271945836335908,-0.14738882059387162,-0.17577402757210894,-0.11979838239575073,0.0,0.0,72
station,bilinear,all_eligible,7,ifs_hres,pangu_hres_init,0.3676947298520038,0.05795111305405243,-0.3093594020215381,-0.3462858435554218,-0.2750782056250172,0.0,0.0115,72
station,bilinear,dense_4_plus,1,graphcast_hres_init,pangu_hres_init,0.10317539042133406,-0.06242888492697607,-0.16546963625568403,-0.19275633043818055,-0.14155078187831588,0.0,1.0,72
station,bilinear,dense_4_plus,1,ifs_hres,graphcast_hres_init,0.31604105261685445,0.17413704771068628,-0.14189717432133278,-0.16891520142681993,-0.11319148097624519,0.0,0.0,72
station,bilinear,dense_4_plus,1,ifs_hres,pangu_hres_init,0.4192164430381885,0.11170816278371021,-0.3073668105770168,-0.34163417768754545,-0.2725396052133299,0.0,0.0,72
station,bilinear,dense_4_plus,3,graphcast_hres_init,pangu_hres_init,0.10317539042133406,-0.06242888492697607,-0.16500974321067968,-0.19181930494491356,-0.13675793672453565,0.0,0.9995,72
station,bilinear,dense_4_plus,3,ifs_hres,graphcast_hres_init,0.31604105261685445,0.17413704771068628,-0.14218428383026974,-0.17675802281928407,-0.10924582028562992,0.0,0.0,72
station,bilinear,dense_4_plus,3,ifs_hres,pangu_hres_init,0.4192164430381885,0.11170816278371021,-0.30719402704094945,-0.3483602615171498,-0.2667469861978613,0.0,0.0,72
station,bilinear,dense_4_plus,5,graphcast_hres_init,pangu_hres_init,0.10317539042133406,-0.06242888492697607,-0.16544407559458554,-0.1932867523871631,-0.13688230248603434,0.0,1.0,72
station,bilinear,dense_4_plus,5,ifs_hres,graphcast_hres_init,0.31604105261685445,0.17413704771068628,-0.14169648487334296,-0.17459207998884732,-0.10925306285686107,0.0,0.0,72
station,bilinear,dense_4_plus,5,ifs_hres,pangu_hres_init,0.4192164430381885,0.11170816278371021,-0.3071405604679285,-0.34700842102027935,-0.2674153441723192,0.0,0.0,72
station,bilinear,dense_4_plus,7,graphcast_hres_init,pangu_hres_init,0.10317539042133406,-0.06242888492697607,-0.16542084281038671,-0.19198586143408936,-0.13872504514943668,0.0,1.0,72
station,bilinear,dense_4_plus,7,ifs_hres,graphcast_hres_init,0.31604105261685445,0.17413704771068628,-0.14133397881281892,-0.1764185801086638,-0.10790575712685768,0.0,0.0,72
station,bilinear,dense_4_plus,7,ifs_hres,pangu_hres_init,0.4192164430381885,0.11170816278371021,-0.3067548216232056,-0.34826738439729205,-0.2658231013436366,0.0,0.0,72
station,bilinear,single_station,1,graphcast_hres_init,pangu_hres_init,0.010193355967243023,-0.16482228134585508,-0.17491714245098916,-0.20691971868607975,-0.14117111966475193,0.0,0.7025,72
station,bilinear,single_station,1,ifs_hres,graphcast_hres_init,0.18941472008937232,-0.009810030945683668,-0.1993043935527317,-0.2356149088262391,-0.16193837989131443,0.0,0.748,72
station,bilinear,single_station,1,ifs_hres,pangu_hres_init,0.19960807605661535,-0.17463231229153875,-0.3742215360037209,-0.413494430513396,-0.33672510701802866,0.0,1.0,72
station,bilinear,single_station,3,graphcast_hres_init,pangu_hres_init,0.010193355967243023,-0.16482228134585508,-0.17541432086884987,-0.21517602961737914,-0.1371430634844977,0.0,0.6835,72
station,bilinear,single_station,3,ifs_hres,graphcast_hres_init,0.18941472008937232,-0.009810030945683668,-0.1985091990189533,-0.24702506008074074,-0.15215988290449847,0.0,0.7365,72
station,bilinear,single_station,3,ifs_hres,pangu_hres_init,0.19960807605661535,-0.17463231229153875,-0.37392351988780315,-0.42065616197414296,-0.32866021570397264,0.0,1.0,72
station,bilinear,single_station,5,graphcast_hres_init,pangu_hres_init,0.010193355967243023,-0.16482228134585508,-0.1746189543617996,-0.21657069817191751,-0.1340762036093358,0.0,0.6695,72
station,bilinear,single_station,5,ifs_hres,graphcast_hres_init,0.18941472008937232,-0.009810030945683668,-0.19840511103853048,-0.24736734360022733,-0.147661456960348,0.0,0.7155,72
station,bilinear,single_station,5,ifs_hres,pangu_hres_init,0.19960807605661535,-0.17463231229153875,-0.3730240654003301,-0.4192414870173249,-0.3249576238389729,0.0,1.0,72
station,bilinear,single_station,7,graphcast_hres_init,pangu_hres_init,0.010193355967243023,-0.16482228134585508,-0.1750446041827408,-0.21952141017490573,-0.13269229509902203,0.0,0.68,72
station,bilinear,single_station,7,ifs_hres,graphcast_hres_init,0.18941472008937232,-0.009810030945683668,-0.1988490210547859,-0.25411238891024196,-0.14571850680497533,0.0,0.714,72
station,bilinear,single_station,7,ifs_hres,pangu_hres_init,0.19960807605661535,-0.17463231229153875,-0.3738936252375266,-0.4254060491612497,-0.3240154054218421,0.0,1.0,72
station,bilinear,sparse_2_3,1,graphcast_hres_init,pangu_hres_init,0.08114624916401225,-0.0659956771105108,-0.1470354944941081,-0.17542564192605756,-0.11785369721500484,0.0,1.0,72
station,bilinear,sparse_2_3,1,ifs_hres,graphcast_hres_init,0.2240179135906437,0.08565263857072303,-0.13881357137501538,-0.1657386228995999,-0.11216307919693927,0.0,0.0,72
station,bilinear,sparse_2_3,1,ifs_hres,pangu_hres_init,0.30516416275465597,0.01965696146021223,-0.28584906586912345,-0.3201525438413239,-0.25182267827321825,0.0,0.172,72
station,bilinear,sparse_2_3,3,graphcast_hres_init,pangu_hres_init,0.08114624916401225,-0.0659956771105108,-0.14750371423688216,-0.18177609576669768,-0.11540854894525678,0.0,1.0,72
station,bilinear,sparse_2_3,3,ifs_hres,graphcast_hres_init,0.2240179135906437,0.08565263857072303,-0.138666156111166,-0.16987429500364395,-0.10777267619601766,0.0,0.0,72
station,bilinear,sparse_2_3,3,ifs_hres,pangu_hres_init,0.30516416275465597,0.01965696146021223,-0.28616987034804814,-0.32504175086184783,-0.24533601160739046,0.0,0.2015,72
station,bilinear,sparse_2_3,5,graphcast_hres_init,pangu_hres_init,0.08114624916401225,-0.0659956771105108,-0.14701564512400028,-0.18153998039469846,-0.11362803865262819,0.0,0.999,72
station,bilinear,sparse_2_3,5,ifs_hres,graphcast_hres_init,0.2240179135906437,0.08565263857072303,-0.1386419852305734,-0.16898663345871665,-0.10903717777064474,0.0,0.0,72
station,bilinear,sparse_2_3,5,ifs_hres,pangu_hres_init,0.30516416275465597,0.01965696146021223,-0.2856576303545737,-0.3250307961958526,-0.24450232162534177,0.0,0.2085,72
station,bilinear,sparse_2_3,7,graphcast_hres_init,pangu_hres_init,0.08114624916401225,-0.0659956771105108,-0.14723043466630137,-0.18078094645075968,-0.11266355165245934,0.0,0.9995,72
station,bilinear,sparse_2_3,7,ifs_hres,graphcast_hres_init,0.2240179135906437,0.08565263857072303,-0.13859836738401193,-0.17002906040528426,-0.10754038307923293,0.0,0.0,72
station,bilinear,sparse_2_3,7,ifs_hres,pangu_hres_init,0.30516416275465597,0.01965696146021223,-0.2858288020503133,-0.3289525814138672,-0.24606434345783026,0.0,0.218,72
station,nearest,all_eligible,1,graphcast_hres_init,pangu_hres_init,0.00013816356658935547,-0.1063095853861824,-0.10602167059103292,-0.12757213417227567,-0.08512099711717908,0.0,0.5,72
station,nearest,all_eligible,1,ifs_hres,graphcast_hres_init,0.34881091117858887,0.178490847771672,-0.17053179997645368,-0.1931750668373066,-0.145647615384588,0.0,0.0,72
station,nearest,all_eligible,1,ifs_hres,pangu_hres_init,0.3489490747451782,0.07218126238548961,-0.2765534705674866,-0.3063060632224447,-0.2471956992280971,0.0,0.0,72
station,nearest,all_eligible,3,graphcast_hres_init,pangu_hres_init,0.00013816356658935547,-0.1063095853861824,-0.10602155782425146,-0.13253158673679805,-0.0805442077372876,0.0,0.486,72
station,nearest,all_eligible,3,ifs_hres,graphcast_hres_init,0.34881091117858887,0.178490847771672,-0.1701443814726116,-0.19716464884157991,-0.1426809287932167,0.0,0.0,72
station,nearest,all_eligible,3,ifs_hres,pangu_hres_init,0.3489490747451782,0.07218126238548961,-0.2761659392968631,-0.30992739253332385,-0.24201319450121622,0.0,0.0,72
station,nearest,all_eligible,5,graphcast_hres_init,pangu_hres_init,0.00013816356658935547,-0.1063095853861824,-0.10591660722712287,-0.13229985004315523,-0.0789046361397579,0.0,0.487,72
station,nearest,all_eligible,5,ifs_hres,graphcast_hres_init,0.34881091117858887,0.178490847771672,-0.17057268496041986,-0.20052720660729922,-0.14205260485876892,0.0,0.0,72
station,nearest,all_eligible,5,ifs_hres,pangu_hres_init,0.3489490747451782,0.07218126238548961,-0.27648929218754276,-0.3137160214446437,-0.24126815245484604,0.0,0.0,72
station,nearest,all_eligible,7,graphcast_hres_init,pangu_hres_init,0.00013816356658935547,-0.1063095853861824,-0.10619524306296085,-0.13091423572825403,-0.08003453881362768,0.0,0.4855,72
station,nearest,all_eligible,7,ifs_hres,graphcast_hres_init,0.34881091117858887,0.178490847771672,-0.17016014106353086,-0.1991994046170926,-0.14045080365317017,0.0,0.0,72
station,nearest,all_eligible,7,ifs_hres,pangu_hres_init,0.3489490747451782,0.07218126238548961,-0.2763553841264917,-0.3146530060525526,-0.23838669457515102,0.0,0.0015,72
station,nearest,dense_4_plus,1,graphcast_hres_init,pangu_hres_init,-0.024418950080871582,-0.12200831483453656,-0.09747756279858737,-0.12199906154067822,-0.07173049323238595,0.0,0.097,72
station,nearest,dense_4_plus,1,ifs_hres,graphcast_hres_init,0.3762331008911133,0.19989956794237074,-0.1767144997188402,-0.20634686326672308,-0.14834685263315672,0.0,0.0,72
station,nearest,dense_4_plus,1,ifs_hres,pangu_hres_init,0.3518141508102417,0.07789125310783418,-0.2741920625174275,-0.3100674116573005,-0.23837688296168116,0.0,0.0,72
station,nearest,dense_4_plus,3,graphcast_hres_init,pangu_hres_init,-0.024418950080871582,-0.12200831483453656,-0.0979004898013349,-0.1291924941443098,-0.0695647313770128,0.0,0.134,72
station,nearest,dense_4_plus,3,ifs_hres,graphcast_hres_init,0.3762331008911133,0.19989956794237074,-0.1768321338865967,-0.21213379404515886,-0.1433812111847916,0.0,0.0,72
station,nearest,dense_4_plus,3,ifs_hres,pangu_hres_init,0.3518141508102417,0.07789125310783418,-0.2747326236879316,-0.3178865257341935,-0.23379316389812652,0.0,0.002,72
station,nearest,dense_4_plus,5,graphcast_hres_init,pangu_hres_init,-0.024418950080871582,-0.12200831483453656,-0.09733771617896175,-0.1274071030461205,-0.06922999723965795,0.0,0.1365,72
station,nearest,dense_4_plus,5,ifs_hres,graphcast_hres_init,0.3762331008911133,0.19989956794237074,-0.1760891481314074,-0.21177483073436967,-0.14144409769771438,0.0,0.0,72
station,nearest,dense_4_plus,5,ifs_hres,pangu_hres_init,0.3518141508102417,0.07789125310783418,-0.27342686431036917,-0.3170995827523173,-0.23082505203572276,0.0,0.0025,72
station,nearest,dense_4_plus,7,graphcast_hres_init,pangu_hres_init,-0.024418950080871582,-0.12200831483453656,-0.09763872022804611,-0.12831537783339345,-0.06898272740636845,0.0,0.135,72
station,nearest,dense_4_plus,7,ifs_hres,graphcast_hres_init,0.3762331008911133,0.19989956794237074,-0.1763326121346951,-0.2135161313018012,-0.13727991390012168,0.0,0.0,72
station,nearest,dense_4_plus,7,ifs_hres,pangu_hres_init,0.3518141508102417,0.07789125310783418,-0.2739713323627412,-0.31893494061749667,-0.2306878058023603,0.0,0.0035,72
station,nearest,single_station,1,graphcast_hres_init,pangu_hres_init,0.019311189651489258,-0.11731837852992721,-0.13699138942786737,-0.16791027615157428,-0.10706514570358018,0.0,0.856,72
station,nearest,single_station,1,ifs_hres,graphcast_hres_init,0.3286243677139282,0.1377291115705006,-0.19104725697774935,-0.2251434877892243,-0.15607316785767036,0.0,0.0,72
station,nearest,single_station,1,ifs_hres,pangu_hres_init,0.3479355573654175,0.020410733040573392,-0.32803864640561675,-0.36528550626803213,-0.29056757917325016,0.0,0.1245,72
station,nearest,single_station,3,graphcast_hres_init,pangu_hres_init,0.019311189651489258,-0.11731837852992721,-0.13641360719305265,-0.17282536101625282,-0.10069058703154751,0.0,0.829,72
station,nearest,single_station,3,ifs_hres,graphcast_hres_init,0.3286243677139282,0.1377291115705006,-0.19067853793861503,-0.23377365288962199,-0.14883325933301506,0.0,0.0,72
station,nearest,single_station,3,ifs_hres,pangu_hres_init,0.3479355573654175,0.020410733040573392,-0.32709214513166773,-0.3708782842643168,-0.28727246533682654,0.0,0.133,72
station,nearest,single_station,5,graphcast_hres_init,pangu_hres_init,0.019311189651489258,-0.11731837852992721,-0.13605641843095787,-0.17583930752735027,-0.09595792296650844,0.0,0.824,72
station,nearest,single_station,5,ifs_hres,graphcast_hres_init,0.3286243677139282,0.1377291115705006,-0.19154129034792047,-0.23970291228983595,-0.14145676498005133,0.0,0.0,72
station,nearest,single_station,5,ifs_hres,pangu_hres_init,0.3479355573654175,0.020410733040573392,-0.32759770877887834,-0.37304736467253286,-0.2804201395424362,0.0,0.1385,72
station,nearest,single_station,7,graphcast_hres_init,pangu_hres_init,0.019311189651489258,-0.11731837852992721,-0.13708926603613844,-0.17665787680974956,-0.09762888517214555,0.0,0.819,72
station,nearest,single_station,7,ifs_hres,graphcast_hres_init,0.3286243677139282,0.1377291115705006,-0.1899022578605261,-0.24256508574884417,-0.13703314005996378,0.0,0.0,72
station,nearest,single_station,7,ifs_hres,pangu_hres_init,0.3479355573654175,0.020410733040573392,-0.3269915238966645,-0.3769696376195313,-0.27859278683678323,0.0,0.149,72
station,nearest,sparse_2_3,1,graphcast_hres_init,pangu_hres_init,0.057150959968566895,-0.05823345166621463,-0.11553249874612348,-0.1491472922275972,-0.08374410422711358,0.0,0.9935,72
station,nearest,sparse_2_3,1,ifs_hres,graphcast_hres_init,0.28380680084228516,0.1390397377788537,-0.1444471065530197,-0.17348755988145229,-0.11424420053877009,0.0,0.0,72
station,nearest,sparse_2_3,1,ifs_hres,pangu_hres_init,0.34095776081085205,0.08080628611263907,-0.25997960529914316,-0.297674615143459,-0.22126113714992307,0.0,0.0,72
station,nearest,sparse_2_3,3,graphcast_hres_init,pangu_hres_init,0.057150959968566895,-0.05823345166621463,-0.11475355692749659,-0.15198336077563523,-0.0785050548252432,0.0,0.9855,72
station,nearest,sparse_2_3,3,ifs_hres,graphcast_hres_init,0.28380680084228516,0.1390397377788537,-0.14424824979234413,-0.1792895734921528,-0.11010671366595584,0.0,0.0,72
station,nearest,sparse_2_3,3,ifs_hres,pangu_hres_init,0.34095776081085205,0.08080628611263907,-0.2590018067198407,-0.3065854853862751,-0.21216651211890877,0.0,0.0,72
station,nearest,sparse_2_3,5,graphcast_hres_init,pangu_hres_init,0.057150959968566895,-0.05823345166621463,-0.11456971480649278,-0.15481594520191888,-0.07554973818203335,0.0,0.988,72
station,nearest,sparse_2_3,5,ifs_hres,graphcast_hres_init,0.28380680084228516,0.1390397377788537,-0.14488730714920042,-0.1811637776230722,-0.10801412500120619,0.0,0.0,72
station,nearest,sparse_2_3,5,ifs_hres,pangu_hres_init,0.34095776081085205,0.08080628611263907,-0.2594570219556932,-0.3096414624088899,-0.21058837532985858,0.0,0.0005,72
station,nearest,sparse_2_3,7,graphcast_hres_init,pangu_hres_init,0.057150959968566895,-0.05823345166621463,-0.11519405751501169,-0.15288842986369647,-0.07754112290987189,0.0,0.9855,72
station,nearest,sparse_2_3,7,ifs_hres,graphcast_hres_init,0.28380680084228516,0.1390397377788537,-0.14502937808641325,-0.1839599140069558,-0.10880980991940674,0.0,0.0,72
station,nearest,sparse_2_3,7,ifs_hres,pangu_hres_init,0.34095776081085205,0.08080628611263907,-0.2602234356014249,-0.31388371120913433,-0.20855743371758892,0.0,0.0005,72
