unit,extraction,stratum,block_days,reference,model,n_common_cases,n_units,n_daily_blocks,mae_c_day_weighted,mae_ci_low_c,mae_ci_high_c,winner_probability,mae_rank,lead_h
station,bilinear,dense_4_plus,7,era5,graphcast_hres_init,66643,95,362,0.9674564319728028,0.926012590202416,1.0102366382524857,0.0,2,48
station,bilinear,dense_4_plus,7,era5,ifs_hres,66643,95,362,1.2557596881820312,1.2023545062719099,1.3091921614595228,0.0,3,48
station,bilinear,single_station,1,avamet,ifs_hres,11306,16,362,1.567106233774085,1.5362792806965824,1.6001522382390994,0.9485,1,48
station,bilinear,single_station,1,avamet,graphcast_hres_init,11306,16,362,1.584600951333672,1.5561573976008016,1.6140956261510258,0.0515,2,48
station,bilinear,single_station,1,avamet,pangu_hres_init,11306,16,362,1.7478742097517064,1.7150591033458464,1.785265462597513,0.0,3,48
station,bilinear,single_station,1,era5,pangu_hres_init,11306,16,362,0.9198457135550063,0.8893021490000353,0.9516341927064954,0.6105,1,48
station,bilinear,single_station,1,era5,graphcast_hres_init,11306,16,362,0.9249773991125285,0.8970656252271967,0.9528721403610971,0.3895,2,48
station,bilinear,single_station,1,era5,ifs_hres,11306,16,362,1.1212889619124913,1.086110924904098,1.158297481392229,0.0,3,48
station,bilinear,single_station,3,avamet,ifs_hres,11306,16,362,1.567106233774085,1.5314895212836896,1.604279977863608,0.9275,1,48
station,bilinear,single_station,3,avamet,graphcast_hres_init,11306,16,362,1.584600951333672,1.550355377767485,1.621396256376261,0.0725,2,48
station,bilinear,single_station,3,avamet,pangu_hres_init,11306,16,362,1.7478742097517064,1.707229096641226,1.790765988716017,0.0,3,48
station,bilinear,single_station,3,era5,pangu_hres_init,11306,16,362,0.9198457135550063,0.88531441162044,0.9555709150241974,0.6005,1,48
station,bilinear,single_station,3,era5,graphcast_hres_init,11306,16,362,0.9249773991125285,0.8928030549772249,0.9595290169251746,0.3995,2,48
station,bilinear,single_station,3,era5,ifs_hres,11306,16,362,1.1212889619124913,1.0768999001963087,1.1678028478283164,0.0,3,48
station,bilinear,single_station,5,avamet,ifs_hres,11306,16,362,1.567106233774085,1.5299168837684678,1.605513837716036,0.908,1,48
station,bilinear,single_station,5,avamet,graphcast_hres_init,11306,16,362,1.584600951333672,1.549075620927071,1.6231147128576937,0.092,2,48
station,bilinear,single_station,5,avamet,pangu_hres_init,11306,16,362,1.7478742097517064,1.7032271512374264,1.7941121196850307,0.0,3,48
station,bilinear,single_station,5,era5,pangu_hres_init,11306,16,362,0.9198457135550063,0.8825502292429243,0.960426734749836,0.5885,1,48
station,bilinear,single_station,5,era5,graphcast_hres_init,11306,16,362,0.9249773991125285,0.8925985736039342,0.9594496956384693,0.4115,2,48
station,bilinear,single_station,5,era5,ifs_hres,11306,16,362,1.1212889619124913,1.072604672534581,1.174049715303546,0.0,3,48
station,bilinear,single_station,7,avamet,ifs_hres,11306,16,362,1.567106233774085,1.530837472303674,1.604308394849348,0.8985,1,48
station,bilinear,single_station,7,avamet,graphcast_hres_init,11306,16,362,1.584600951333672,1.550681762064181,1.6217330669479433,0.1015,2,48
station,bilinear,single_station,7,avamet,pangu_hres_init,11306,16,362,1.7478742097517064,1.7059233676769592,1.795009088868713,0.0,3,48
station,bilinear,single_station,7,era5,pangu_hres_init,11306,16,362,0.9198457135550063,0.882716966704969,0.9600024564387885,0.6065,1,48
station,bilinear,single_station,7,era5,graphcast_hres_init,11306,16,362,0.9249773991125285,0.8898522784825948,0.9605009475223814,0.3935,2,48
station,bilinear,single_station,7,era5,ifs_hres,11306,16,362,1.1212889619124913,1.066635225263832,1.177103981165488,0.0,3,48
station,bilinear,sparse_2_3,1,avamet,graphcast_hres_init,24745,35,362,1.6156257620693948,1.580788415865307,1.654449638820465,1.0,1,48
station,bilinear,sparse_2_3,1,avamet,ifs_hres,24745,35,362,1.6880085661490547,1.6540851340939495,1.724190911411251,0.0,2,48
station,bilinear,sparse_2_3,1,avamet,pangu_hres_init,24745,35,362,1.698191702070797,1.660077981596429,1.7380557134273638,0.0,3,48
station,bilinear,sparse_2_3,1,era5,pangu_hres_init,24745,35,362,0.9403059232019482,0.9067092765777761,0.9748879350251775,1.0,1,48
station,bilinear,sparse_2_3,1,era5,graphcast_hres_init,24745,35,362,1.0118721616716628,0.9819366742967005,1.042363666968548,0.0,2,48
station,bilinear,sparse_2_3,1,era5,ifs_hres,24745,35,362,1.2252503811736026,1.1912471941662925,1.2602948435648016,0.0,3,48
station,bilinear,sparse_2_3,3,avamet,graphcast_hres_init,24745,35,362,1.6156257620693948,1.567720042078928,1.6644310398881428,1.0,1,48
station,bilinear,sparse_2_3,3,avamet,ifs_hres,24745,35,362,1.6880085661490547,1.6428356083028501,1.7340615829652637,0.0,2,48
station,bilinear,sparse_2_3,3,avamet,pangu_hres_init,24745,35,362,1.698191702070797,1.6504720319071637,1.7472505195855543,0.0,3,48
station,bilinear,sparse_2_3,3,era5,pangu_hres_init,24745,35,362,0.9403059232019482,0.9044401747427243,0.9778203357694281,1.0,1,48
station,bilinear,sparse_2_3,3,era5,graphcast_hres_init,24745,35,362,1.0118721616716628,0.9772704074373406,1.0466570978236105,0.0,2,48
station,bilinear,sparse_2_3,3,era5,ifs_hres,24745,35,362,1.2252503811736026,1.1809970364367508,1.2707566937752925,0.0,3,48
station,bilinear,sparse_2_3,5,avamet,graphcast_hres_init,24745,35,362,1.6156257620693948,1.55923394221297,1.6718975358111619,1.0,1,48
station,bilinear,sparse_2_3,5,avamet,ifs_hres,24745,35,362,1.6880085661490547,1.6380327283794425,1.7386556864855853,0.0,2,48
station,bilinear,sparse_2_3,5,avamet,pangu_hres_init,24745,35,362,1.698191702070797,1.6447846846132002,1.7534393199274274,0.0,3,48
station,bilinear,sparse_2_3,5,era5,pangu_hres_init,24745,35,362,0.9403059232019482,0.9030389933398314,0.9768596499070754,0.9995,1,48
station,bilinear,sparse_2_3,5,era5,graphcast_hres_init,24745,35,362,1.0118721616716628,0.9786704588620511,1.0446559687639094,0.0005,2,48
station,bilinear,sparse_2_3,5,era5,ifs_hres,24745,35,362,1.2252503811736026,1.1758349621749218,1.2733527255060704,0.0,3,48
station,bilinear,sparse_2_3,7,avamet,graphcast_hres_init,24745,35,362,1.6156257620693948,1.5534897565427364,1.6777176428813607,1.0,1,48
station,bilinear,sparse_2_3,7,avamet,ifs_hres,24745,35,362,1.6880085661490547,1.6304460405096965,1.7484674753463654,0.0,2,48
station,bilinear,sparse_2_3,7,avamet,pangu_hres_init,24745,35,362,1.698191702070797,1.638864037552173,1.7540340185341603,0.0,3,48
station,bilinear,sparse_2_3,7,era5,pangu_hres_init,24745,35,362,0.9403059232019482,0.9014413868389439,0.9773625851548349,1.0,1,48
station,bilinear,sparse_2_3,7,era5,graphcast_hres_init,24745,35,362,1.0118721616716628,0.9755132460620884,1.0467402216026556,0.0,2,48
station,bilinear,sparse_2_3,7,era5,ifs_hres,24745,35,362,1.2252503811736026,1.173118407057089,1.279652916218457,0.0,3,48
station,nearest,all_eligible,1,avamet,graphcast_hres_init,102694,146,362,1.712446106063246,1.6835786331472455,1.7425020502879194,1.0,1,48
station,nearest,all_eligible,1,avamet,pangu_hres_init,102694,146,362,1.8156081992601252,1.7815418335126094,1.8493966249627714,0.0,2,48
station,nearest,all_eligible,1,avamet,ifs_hres,102694,146,362,1.8693545706818677,1.836781057214245,1.9018357674971895,0.0,3,48
station,nearest,all_eligible,1,era5,pangu_hres_init,102694,146,362,1.0251433849334717,0.9958013996481896,1.0543208688497543,0.7615,1,48
station,nearest,all_eligible,1,era5,graphcast_hres_init,102694,146,362,1.0353127717971802,1.010566958785057,1.0605837374925613,0.2385,2,48
station,nearest,all_eligible,1,era5,ifs_hres,102694,146,362,1.3641307353973389,1.3335026264190675,1.3955931156873702,0.0,3,48
station,nearest,all_eligible,3,avamet,graphcast_hres_init,102694,146,362,1.712446106063246,1.6780244028341058,1.751384843249876,1.0,1,48
station,nearest,all_eligible,3,avamet,pangu_hres_init,102694,146,362,1.8156081992601252,1.7774779982648754,1.8594174323018255,0.0,2,48
station,nearest,all_eligible,3,avamet,ifs_hres,102694,146,362,1.8693545706818677,1.8282382708790033,1.913743110343368,0.0,3,48
station,nearest,all_eligible,3,era5,pangu_hres_init,102694,146,362,1.0251433849334717,0.9934767231345176,1.0591082841157913,0.7125,1,48
station,nearest,all_eligible,3,era5,graphcast_hres_init,102694,146,362,1.0353127717971802,1.006274089217186,1.064647689461708,0.2875,2,48
station,nearest,all_eligible,3,era5,ifs_hres,102694,146,362,1.3641307353973389,1.3245636969804764,1.4039474368095397,0.0,3,48
station,nearest,all_eligible,5,avamet,graphcast_hres_init,102694,146,362,1.712446106063246,1.6740040307855124,1.7569002589217426,1.0,1,48
station,nearest,all_eligible,5,avamet,pangu_hres_init,102694,146,362,1.8156081992601252,1.774205500205032,1.8626896654982124,0.0,2,48
station,nearest,all_eligible,5,avamet,ifs_hres,102694,146,362,1.8693545706818677,1.823138726494919,1.9182455390440114,0.0,3,48
station,nearest,all_eligible,5,era5,pangu_hres_init,102694,146,362,1.0251433849334717,0.9906025066971779,1.0613281399011611,0.716,1,48
station,nearest,all_eligible,5,era5,graphcast_hres_init,102694,146,362,1.0353127717971802,1.0029314666986466,1.0676286488771438,0.284,2,48
station,nearest,all_eligible,5,era5,ifs_hres,102694,146,362,1.3641307353973389,1.3214760333299638,1.4065260678529738,0.0,3,48
station,nearest,all_eligible,7,avamet,graphcast_hres_init,102694,146,362,1.712446106063246,1.669783716462022,1.7580455582311092,1.0,1,48
station,nearest,all_eligible,7,avamet,pangu_hres_init,102694,146,362,1.8156081992601252,1.773373654224089,1.8646244915539358,0.0,2,48
station,nearest,all_eligible,7,avamet,ifs_hres,102694,146,362,1.8693545706818677,1.8180157095478973,1.9244610057787177,0.0,3,48
station,nearest,all_eligible,7,era5,pangu_hres_init,102694,146,362,1.0251433849334717,0.9889106050133705,1.0607790619134903,0.7005,1,48
station,nearest,all_eligible,7,era5,graphcast_hres_init,102694,146,362,1.0353127717971802,1.0020306140184403,1.0674910366535186,0.2995,2,48
station,nearest,all_eligible,7,era5,ifs_hres,102694,146,362,1.3641307353973389,1.3188797682523727,1.4123614758253098,0.0,3,48
station,nearest,dense_4_plus,1,avamet,graphcast_hres_init,66643,95,362,1.715648823821021,1.6842833252780682,1.7488788826346837,1.0,1,48
station,nearest,dense_4_plus,1,avamet,pangu_hres_init,66643,95,362,1.8302529320199352,1.792846865825782,1.8683463555174442,0.0,2,48
station,nearest,dense_4_plus,1,avamet,ifs_hres,66643,95,362,1.887489429453358,1.8492109678302222,1.9265746216614905,0.0,3,48
station,nearest,dense_4_plus,1,era5,graphcast_hres_init,66643,95,362,1.0283806324005127,0.9995576173067093,1.057713195681572,0.7055,1,48
station,nearest,dense_4_plus,1,era5,pangu_hres_init,66643,95,362,1.03705894947052,1.0059693664312364,1.0695019692182541,0.2945,2,48
station,nearest,dense_4_plus,1,era5,ifs_hres,66643,95,362,1.3762989044189453,1.340822556614876,1.411458134651184,0.0,3,48
station,nearest,dense_4_plus,3,avamet,graphcast_hres_init,66643,95,362,1.715648823821021,1.6741369022053445,1.7554541134408215,1.0,1,48
station,nearest,dense_4_plus,3,avamet,pangu_hres_init,66643,95,362,1.8302529320199352,1.7826421474821215,1.8770707237827953,0.0,2,48
station,nearest,dense_4_plus,3,avamet,ifs_hres,66643,95,362,1.887489429453358,1.8373214897883188,1.9397993807826985,0.0,3,48
station,nearest,dense_4_plus,3,era5,graphcast_hres_init,66643,95,362,1.0283806324005127,0.993832352757454,1.0629143118858337,0.663,1,48
station,nearest,dense_4_plus,3,era5,pangu_hres_init,66643,95,362,1.03705894947052,1.0010773688554764,1.0729975134134293,0.337,2,48
station,nearest,dense_4_plus,3,era5,ifs_hres,66643,95,362,1.3762989044189453,1.3361314535140991,1.4197219848632812,0.0,3,48
station,nearest,dense_4_plus,5,avamet,graphcast_hres_init,66643,95,362,1.715648823821021,1.6696843505342533,1.7579529202935358,1.0,1,48
station,nearest,dense_4_plus,5,avamet,pangu_hres_init,66643,95,362,1.8302529320199352,1.780324721925701,1.880204523576686,0.0,2,48
station,nearest,dense_4_plus,5,avamet,ifs_hres,66643,95,362,1.887489429453358,1.8310329297498567,1.947035337909771,0.0,3,48
station,nearest,dense_4_plus,5,era5,graphcast_hres_init,66643,95,362,1.0283806324005127,0.9903360828757286,1.0644193559885025,0.6755,1,48
station,nearest,dense_4_plus,5,era5,pangu_hres_init,66643,95,362,1.03705894947052,0.9957881018519402,1.0758676528930664,0.3245,2,48
station,nearest,dense_4_plus,5,era5,ifs_hres,66643,95,362,1.3762989044189453,1.3322910606861114,1.423783865571022,0.0,3,48
station,nearest,dense_4_plus,7,avamet,graphcast_hres_init,66643,95,362,1.715648823821021,1.6684449098772867,1.7622932386372199,1.0,1,48
station,nearest,dense_4_plus,7,avamet,pangu_hres_init,66643,95,362,1.8302529320199352,1.777696149463287,1.8842461440348586,0.0,2,48
station,nearest,dense_4_plus,7,avamet,ifs_hres,66643,95,362,1.887489429453358,1.8282832478029418,1.9456618418204545,0.0,3,48
station,nearest,dense_4_plus,7,era5,graphcast_hres_init,66643,95,362,1.0283806324005127,0.9903411641716957,1.0666306853294372,0.6445,1,48
station,nearest,dense_4_plus,7,era5,pangu_hres_init,66643,95,362,1.03705894947052,0.996028870344162,1.0799519956111907,0.3555,2,48
station,nearest,dense_4_plus,7,era5,ifs_hres,66643,95,362,1.3762989044189453,1.3293612092733382,1.4232585042715074,0.0,3,48
station,nearest,single_station,1,avamet,graphcast_hres_init,11306,16,362,1.6840859236231345,1.6552701337155062,1.7107299488009966,1.0,1,48
station,nearest,single_station,1,avamet,pangu_hres_init,11306,16,362,1.792775721400012,1.757379186554129,1.8286149307571478,0.0,2,48
station,nearest,single_station,1,avamet,ifs_hres,11306,16,362,1.8146518675427037,1.782730410902252,1.8457840241648502,0.0,3,48
station,nearest,single_station,1,era5,pangu_hres_init,11306,16,362,1.0069897174835205,0.9780043289065361,1.0362773567438126,0.6885,1,48
station,nearest,single_station,1,era5,graphcast_hres_init,11306,16,362,1.0133602619171143,0.9877740740776062,1.0397568941116333,0.3115,2,48
station,nearest,single_station,1,era5,ifs_hres,11306,16,362,1.3456274271011353,1.314423069357872,1.3766841143369675,0.0,3,48
station,nearest,single_station,3,avamet,graphcast_hres_init,11306,16,362,1.6840859236231345,1.649353471747497,1.7176442022428868,1.0,1,48
station,nearest,single_station,3,avamet,pangu_hres_init,11306,16,362,1.792775721400012,1.7523609135463132,1.8319837536021313,0.0,2,48
station,nearest,single_station,3,avamet,ifs_hres,11306,16,362,1.8146518675427037,1.7783959145703578,1.8522483745254723,0.0,3,48
station,nearest,single_station,3,era5,pangu_hres_init,11306,16,362,1.0069897174835205,0.9759819030761718,1.0427732586860656,0.6345,1,48
station,nearest,single_station,3,era5,graphcast_hres_init,11306,16,362,1.0133602619171143,0.9847929120063782,1.0445308804512023,0.3655,2,48
station,nearest,single_station,3,era5,ifs_hres,11306,16,362,1.3456274271011353,1.3098663330078124,1.3829048931598664,0.0,3,48
station,nearest,single_station,5,avamet,graphcast_hres_init,11306,16,362,1.6840859236231345,1.6495515280228579,1.7198524215764919,1.0,1,48
station,nearest,single_station,5,avamet,pangu_hres_init,11306,16,362,1.792775721400012,1.7499414565448468,1.8378636161833417,0.0,2,48
station,nearest,single_station,5,avamet,ifs_hres,11306,16,362,1.8146518675427037,1.7746587324329273,1.8554175673878266,0.0,3,48
station,nearest,single_station,5,era5,pangu_hres_init,11306,16,362,1.0069897174835205,0.9716188535094261,1.0450376898050309,0.6165,1,48
station,nearest,single_station,5,era5,graphcast_hres_init,11306,16,362,1.0133602619171143,0.9837692439556122,1.0458195716142655,0.3835,2,48
station,nearest,single_station,5,era5,ifs_hres,11306,16,362,1.3456274271011353,1.307627832889557,1.3895789116621018,0.0,3,48
station,nearest,single_station,7,avamet,graphcast_hres_init,11306,16,362,1.6840859236231345,1.649260918180457,1.7193732034817784,1.0,1,48
station,nearest,single_station,7,avamet,pangu_hres_init,11306,16,362,1.792775721400012,1.7534326216285023,1.835450197978289,0.0,2,48
station,nearest,single_station,7,avamet,ifs_hres,11306,16,362,1.8146518675427037,1.7747079055502795,1.8563369438340438,0.0,3,48
station,nearest,single_station,7,era5,pangu_hres_init,11306,16,362,1.0069897174835205,0.9692616000771522,1.0474143534898759,0.6355,1,48
station,nearest,single_station,7,era5,graphcast_hres_init,11306,16,362,1.0133602619171143,0.9840814888477325,1.0455518513917923,0.3645,2,48
station,nearest,single_station,7,era5,ifs_hres,11306,16,362,1.3456274271011353,1.2994953215122222,1.3917646437883378,0.0,3,48
station,nearest,sparse_2_3,1,avamet,graphcast_hres_init,24745,35,362,1.7166783970859858,1.6823359950920862,1.7510655724820148,1.0,1,48
station,nearest,sparse_2_3,1,avamet,pangu_hres_init,24745,35,362,1.7859676816687329,1.750829285864976,1.8231711776793476,0.0,2,48
station,nearest,sparse_2_3,1,avamet,ifs_hres,24745,35,362,1.8452672669352812,1.8129782584855259,1.8801121226424786,0.0,3,48
station,nearest,sparse_2_3,1,era5,pangu_hres_init,24745,35,362,1.0010279417037964,0.9700800374150277,1.0331977009773254,1.0,1,48
station,nearest,sparse_2_3,1,era5,graphcast_hres_init,24745,35,362,1.0632705688476562,1.0315790921449661,1.0948526948690414,0.0,2,48
station,nearest,sparse_2_3,1,era5,ifs_hres,24745,35,362,1.338967204093933,1.3021927237510682,1.3750015318393707,0.0,3,48
station,nearest,sparse_2_3,3,avamet,graphcast_hres_init,24745,35,362,1.7166783970859858,1.6710240553211375,1.7636493409246192,1.0,1,48
station,nearest,sparse_2_3,3,avamet,pangu_hres_init,24745,35,362,1.7859676816687329,1.7406057810896294,1.8352498872168326,0.0,2,48
station,nearest,sparse_2_3,3,avamet,ifs_hres,24745,35,362,1.8452672669352812,1.803511216015705,1.886388340579526,0.0,3,48
station,nearest,sparse_2_3,3,era5,pangu_hres_init,24745,35,362,1.0010279417037964,0.965549285709858,1.038572746515274,0.998,1,48
station,nearest,sparse_2_3,3,era5,graphcast_hres_init,24745,35,362,1.0632705688476562,1.0263190746307373,1.1012175172567367,0.002,2,48
station,nearest,sparse_2_3,3,era5,ifs_hres,24745,35,362,1.338967204093933,1.2934236735105515,1.3873199671506882,0.0,3,48
station,nearest,sparse_2_3,5,avamet,graphcast_hres_init,24745,35,362,1.7166783970859858,1.6631435313698046,1.7735542301549878,1.0,1,48
station,nearest,sparse_2_3,5,avamet,pangu_hres_init,24745,35,362,1.7859676816687329,1.735236347694974,1.8407806229986148,0.0,2,48
station,nearest,sparse_2_3,5,avamet,ifs_hres,24745,35,362,1.8452672669352812,1.8000733008490477,1.8968635443471333,0.0,3,48
station,nearest,sparse_2_3,5,era5,pangu_hres_init,24745,35,362,1.0010279417037964,0.9630936563014985,1.0413847148418427,0.997,1,48
station,nearest,sparse_2_3,5,era5,graphcast_hres_init,24745,35,362,1.0632705688476562,1.0269910007715226,1.1017499595880509,0.003,2,48
station,nearest,sparse_2_3,5,era5,ifs_hres,24745,35,362,1.338967204093933,1.2881203949451447,1.3961525976657867,0.0,3,48
station,nearest,sparse_2_3,7,avamet,graphcast_hres_init,24745,35,362,1.7166783970859858,1.661042133341211,1.778921179660078,1.0,1,48
station,nearest,sparse_2_3,7,avamet,pangu_hres_init,24745,35,362,1.7859676816687329,1.7275533650957018,1.8462870112219882,0.0,2,48
station,nearest,sparse_2_3,7,avamet,ifs_hres,24745,35,362,1.8452672669352812,1.797300042044212,1.896720766490047,0.0,3,48
station,nearest,sparse_2_3,7,era5,pangu_hres_init,24745,35,362,1.0010279417037964,0.9590976968407631,1.0414770632982253,0.9965,1,48
station,nearest,sparse_2_3,7,era5,graphcast_hres_init,24745,35,362,1.0632705688476562,1.027288419008255,1.0986084669828415,0.0035,2,48
station,nearest,sparse_2_3,7,era5,ifs_hres,24745,35,362,1.338967204093933,1.2855821549892426,1.395092523097992,0.0,3,48
cell_aggregate,nearest,dense_4_plus,1,avamet,graphcast_hres_init,8652,12,361,1.2618754705248194,1.2277131048659744,1.2964683275984015,1.0,1,72
cell_aggregate,nearest,dense_4_plus,1,avamet,pangu_hres_init,8652,12,361,1.4338155130993053,1.3940640139589318,1.472971335590814,0.0,2,72
cell_aggregate,nearest,dense_4_plus,1,avamet,ifs_hres,8652,12,361,1.5044215966802825,1.4571886829478427,1.552543579830526,0.0,3,72
cell_aggregate,nearest,dense_4_plus,1,era5,graphcast_hres_init,8652,12,361,1.0559821128845215,1.0278279781341553,1.0865523666143417,0.9465,1,72
cell_aggregate,nearest,dense_4_plus,1,era5,pangu_hres_init,8652,12,361,1.085706114768982,1.0508556425571443,1.1221188724040985,0.0535,2,72
cell_aggregate,nearest,dense_4_plus,1,era5,ifs_hres,8652,12,361,1.4027966260910034,1.3617856293916701,1.445204758644104,0.0,3,72
cell_aggregate,nearest,dense_4_plus,3,avamet,graphcast_hres_init,8652,12,361,1.2618754705248194,1.2234048911193385,1.301482430978494,1.0,1,72
cell_aggregate,nearest,dense_4_plus,3,avamet,pangu_hres_init,8652,12,361,1.4338155130993053,1.3920991668869298,1.475463144865767,0.0,2,72
cell_aggregate,nearest,dense_4_plus,3,avamet,ifs_hres,8652,12,361,1.5044215966802825,1.441780829188978,1.5689705758959436,0.0,3,72
cell_aggregate,nearest,dense_4_plus,3,era5,graphcast_hres_init,8652,12,361,1.0559821128845215,1.0234847843647004,1.0894200801849365,0.9305,1,72
cell_aggregate,nearest,dense_4_plus,3,era5,pangu_hres_init,8652,12,361,1.085706114768982,1.0457058757543565,1.1248650431632996,0.0695,2,72
cell_aggregate,nearest,dense_4_plus,3,era5,ifs_hres,8652,12,361,1.4027966260910034,1.3491686701774597,1.4543301343917847,0.0,3,72
cell_aggregate,nearest,dense_4_plus,5,avamet,graphcast_hres_init,8652,12,361,1.2618754705248194,1.2222751068038848,1.3039193663711939,1.0,1,72
cell_aggregate,nearest,dense_4_plus,5,avamet,pangu_hres_init,8652,12,361,1.4338155130993053,1.3926537524203866,1.4764673868126033,0.0,2,72
cell_aggregate,nearest,dense_4_plus,5,avamet,ifs_hres,8652,12,361,1.5044215966802825,1.4385705812353229,1.5743259953497295,0.0,3,72
cell_aggregate,nearest,dense_4_plus,5,era5,graphcast_hres_init,8652,12,361,1.0559821128845215,1.0208596378564834,1.0898001164197921,0.9475,1,72
cell_aggregate,nearest,dense_4_plus,5,era5,pangu_hres_init,8652,12,361,1.085706114768982,1.0452597320079804,1.126583257317543,0.0525,2,72
cell_aggregate,nearest,dense_4_plus,5,era5,ifs_hres,8652,12,361,1.4027966260910034,1.3470559060573577,1.4605340272188185,0.0,3,72
cell_aggregate,nearest,dense_4_plus,7,avamet,graphcast_hres_init,8652,12,361,1.2618754705248194,1.215342183842345,1.3042194875942363,1.0,1,72
cell_aggregate,nearest,dense_4_plus,7,avamet,pangu_hres_init,8652,12,361,1.4338155130993053,1.3913931933216872,1.4743767867925697,0.0,2,72
cell_aggregate,nearest,dense_4_plus,7,avamet,ifs_hres,8652,12,361,1.5044215966802825,1.4338040141245618,1.580031448947381,0.0,3,72
cell_aggregate,nearest,dense_4_plus,7,era5,graphcast_hres_init,8652,12,361,1.0559821128845215,1.018055871129036,1.090847411751747,0.9335,1,72
cell_aggregate,nearest,dense_4_plus,7,era5,pangu_hres_init,8652,12,361,1.085706114768982,1.0426976799964904,1.1285430073738099,0.0665,2,72
cell_aggregate,nearest,dense_4_plus,7,era5,ifs_hres,8652,12,361,1.4027966260910034,1.3428689241409302,1.4683227092027664,0.0,3,72
cell_aggregate,nearest,multi_station_cells,1,avamet,graphcast_hres_init,19125,27,361,1.3505581472509751,1.3199706931192436,1.384331806995704,1.0,1,72
cell_aggregate,nearest,multi_station_cells,1,avamet,pangu_hres_init,19125,27,361,1.4608628764241842,1.4269524042519544,1.4986479684066767,0.0,2,72
cell_aggregate,nearest,multi_station_cells,1,avamet,ifs_hres,19125,27,361,1.5452949555559479,1.5068581608410412,1.5880124525202146,0.0,3,72
cell_aggregate,nearest,multi_station_cells,1,era5,pangu_hres_init,19125,27,361,1.0812042951583862,1.047284373641014,1.1151183754205705,0.851,1,72
cell_aggregate,nearest,multi_station_cells,1,era5,graphcast_hres_init,19125,27,361,1.1001341342926025,1.0713224202394485,1.1302172482013702,0.149,2,72
cell_aggregate,nearest,multi_station_cells,1,era5,ifs_hres,19125,27,361,1.4047297239303589,1.3641402631998063,1.4487155377864838,0.0,3,72
cell_aggregate,nearest,multi_station_cells,3,avamet,graphcast_hres_init,19125,27,361,1.3505581472509751,1.312373198731982,1.3896096807173617,1.0,1,72
cell_aggregate,nearest,multi_station_cells,3,avamet,pangu_hres_init,19125,27,361,1.4608628764241842,1.421841649657567,1.5004518079648996,0.0,2,72
cell_aggregate,nearest,multi_station_cells,3,avamet,ifs_hres,19125,27,361,1.5452949555559479,1.4936172406032464,1.597753512375072,0.0,3,72
cell_aggregate,nearest,multi_station_cells,3,era5,pangu_hres_init,19125,27,361,1.0812042951583862,1.041113516688347,1.120810416340828,0.816,1,72
cell_aggregate,nearest,multi_station_cells,3,era5,graphcast_hres_init,19125,27,361,1.1001341342926025,1.066435194015503,1.132973763346672,0.184,2,72
cell_aggregate,nearest,multi_station_cells,3,era5,ifs_hres,19125,27,361,1.4047297239303589,1.353272145986557,1.458778867125511,0.0,3,72
cell_aggregate,nearest,multi_station_cells,5,avamet,graphcast_hres_init,19125,27,361,1.3505581472509751,1.3094213663645753,1.3941863821825833,1.0,1,72
cell_aggregate,nearest,multi_station_cells,5,avamet,pangu_hres_init,19125,27,361,1.4608628764241842,1.4222880665877626,1.5021948301391463,0.0,2,72
cell_aggregate,nearest,multi_station_cells,5,avamet,ifs_hres,19125,27,361,1.5452949555559479,1.490118650648726,1.600272036002998,0.0,3,72
cell_aggregate,nearest,multi_station_cells,5,era5,pangu_hres_init,19125,27,361,1.0812042951583862,1.041380026936531,1.1204828649759293,0.8485,1,72
cell_aggregate,nearest,multi_station_cells,5,era5,graphcast_hres_init,19125,27,361,1.1001341342926025,1.0671613544225693,1.135460951924324,0.1515,2,72
cell_aggregate,nearest,multi_station_cells,5,era5,ifs_hres,19125,27,361,1.4047297239303589,1.3492292523384095,1.4623843461275101,0.0,3,72
cell_aggregate,nearest,multi_station_cells,7,avamet,graphcast_hres_init,19125,27,361,1.3505581472509751,1.3063809297482758,1.397984335076076,1.0,1,72
cell_aggregate,nearest,multi_station_cells,7,avamet,pangu_hres_init,19125,27,361,1.4608628764241842,1.419699780251501,1.5055803397395637,0.0,2,72
cell_aggregate,nearest,multi_station_cells,7,avamet,ifs_hres,19125,27,361,1.5452949555559479,1.4884023945702742,1.6087898187846292,0.0,3,72
cell_aggregate,nearest,multi_station_cells,7,era5,pangu_hres_init,19125,27,361,1.0812042951583862,1.0418237149715424,1.1265944480895995,0.8395,1,72
cell_aggregate,nearest,multi_station_cells,7,era5,graphcast_hres_init,19125,27,361,1.1001341342926025,1.0664393067359925,1.1382124572992325,0.1605,2,72
cell_aggregate,nearest,multi_station_cells,7,era5,ifs_hres,19125,27,361,1.4047297239303589,1.3431112736463546,1.472998148202896,0.0,3,72
cell_aggregate,nearest,sparse_2_3,1,avamet,graphcast_hres_init,10473,15,361,1.4236803737160704,1.3854429902824117,1.4614304844347257,0.9995,1,72
cell_aggregate,nearest,sparse_2_3,1,avamet,pangu_hres_init,10473,15,361,1.4832039975331528,1.4438154281427977,1.5242946214280897,0.0005,2,72
cell_aggregate,nearest,sparse_2_3,1,avamet,ifs_hres,10473,15,361,1.578863860142306,1.5353278808482056,1.6238339049812283,0.0,3,72
