draw,reference,model,mae_c_day_weighted
164,avamet,ifs_hres,1.736329240562372
164,avamet,graphcast_hres_init,1.6829253072521717
164,avamet,pangu_hres_init,1.8007794023169694
165,avamet,ifs_hres,1.750439904976526
165,avamet,graphcast_hres_init,1.6912401531330659
165,avamet,pangu_hres_init,1.781817003651973
166,avamet,ifs_hres,1.7290010508379634
166,avamet,graphcast_hres_init,1.6706462090237162
166,avamet,pangu_hres_init,1.7715245719264083
167,avamet,ifs_hres,1.7736747306084846
167,avamet,graphcast_hres_init,1.7006551359667028
167,avamet,pangu_hres_init,1.823428390189499
168,avamet,ifs_hres,1.7600827723807009
168,avamet,graphcast_hres_init,1.6849766056295827
168,avamet,pangu_hres_init,1.8079995632986527
169,avamet,ifs_hres,1.7565351944801626
169,avamet,graphcast_hres_init,1.6785360662788973
169,avamet,pangu_hres_init,1.784431283567718
170,avamet,ifs_hres,1.7563408939530123
170,avamet,graphcast_hres_init,1.684697602080818
170,avamet,pangu_hres_init,1.8077533678947406
171,avamet,ifs_hres,1.7546874649313087
171,avamet,graphcast_hres_init,1.6977531136227444
171,avamet,pangu_hres_init,1.7986037812168603
172,avamet,ifs_hres,1.7368414898972266
172,avamet,graphcast_hres_init,1.6688836707248957
172,avamet,pangu_hres_init,1.7870363955791086
173,avamet,ifs_hres,1.7859851415247971
173,avamet,graphcast_hres_init,1.7083786674384895
173,avamet,pangu_hres_init,1.8247990362934208
174,avamet,ifs_hres,1.7320870730863291
174,avamet,graphcast_hres_init,1.6639743788048298
174,avamet,pangu_hres_init,1.7727355162882654
175,avamet,ifs_hres,1.7777234779676232
175,avamet,graphcast_hres_init,1.7127356575044144
175,avamet,pangu_hres_init,1.8244674989094662
176,avamet,ifs_hres,1.7295269340692687
176,avamet,graphcast_hres_init,1.6730615835219034
176,avamet,pangu_hres_init,1.783875248044438
177,avamet,ifs_hres,1.71896573890296
177,avamet,graphcast_hres_init,1.6620429331467186
177,avamet,pangu_hres_init,1.764238788023417
178,avamet,ifs_hres,1.7446351949795669
178,avamet,graphcast_hres_init,1.6764530284327999
178,avamet,pangu_hres_init,1.7982902757340335
179,avamet,ifs_hres,1.7401998795907443
179,avamet,graphcast_hres_init,1.672447759625075
179,avamet,pangu_hres_init,1.7905867201192864
180,avamet,ifs_hres,1.725591957059179
180,avamet,graphcast_hres_init,1.6743696006305075
180,avamet,pangu_hres_init,1.7826886859850533
181,avamet,ifs_hres,1.7431134247864888
181,avamet,graphcast_hres_init,1.6794775579373762
181,avamet,pangu_hres_init,1.7928511004226841
182,avamet,ifs_hres,1.727763935095209
182,avamet,graphcast_hres_init,1.6629098441166656
182,avamet,pangu_hres_init,1.771139826861865
183,avamet,ifs_hres,1.736624831985427
183,avamet,graphcast_hres_init,1.6808196369382098
183,avamet,pangu_hres_init,1.7712045090422885
184,avamet,ifs_hres,1.763393114598721
184,avamet,graphcast_hres_init,1.6979938039507163
184,avamet,pangu_hres_init,1.791780047529576
185,avamet,ifs_hres,1.7157529827264488
185,avamet,graphcast_hres_init,1.6674098165820894
185,avamet,pangu_hres_init,1.7620499063355737
186,avamet,ifs_hres,1.7292977879476117
186,avamet,graphcast_hres_init,1.6717720827521052
186,avamet,pangu_hres_init,1.7786453963704774
187,avamet,ifs_hres,1.7442653785815556
187,avamet,graphcast_hres_init,1.6789209136019378
187,avamet,pangu_hres_init,1.7958827179111734
188,avamet,ifs_hres,1.7215796726558228
188,avamet,graphcast_hres_init,1.654210268010782
188,avamet,pangu_hres_init,1.7703443311115052
189,avamet,ifs_hres,1.7581461105066771
189,avamet,graphcast_hres_init,1.6776203120734159
189,avamet,pangu_hres_init,1.7984361513247222
190,avamet,ifs_hres,1.7548804468107417
190,avamet,graphcast_hres_init,1.6871737712799297
190,avamet,pangu_hres_init,1.8016256700522668
191,avamet,ifs_hres,1.7795313522089988
191,avamet,graphcast_hres_init,1.6895635638142763
191,avamet,pangu_hres_init,1.8085266453248448
192,avamet,ifs_hres,1.7178828376004294
192,avamet,graphcast_hres_init,1.6602472064334062
192,avamet,pangu_hres_init,1.7813402329709265
193,avamet,ifs_hres,1.7381136781586586
193,avamet,graphcast_hres_init,1.6802658968990154
193,avamet,pangu_hres_init,1.7933877471572757
194,avamet,ifs_hres,1.7346982916764924
194,avamet,graphcast_hres_init,1.671478815487841
194,avamet,pangu_hres_init,1.789397228959828
195,avamet,ifs_hres,1.7534680248947414
195,avamet,graphcast_hres_init,1.6835749049503506
195,avamet,pangu_hres_init,1.7922152150851438
196,avamet,ifs_hres,1.7358837809121301
196,avamet,graphcast_hres_init,1.6691419204710094
196,avamet,pangu_hres_init,1.7794055766367343
197,avamet,ifs_hres,1.77014309307823
197,avamet,graphcast_hres_init,1.6883133288524685
197,avamet,pangu_hres_init,1.7923109718042345
198,avamet,ifs_hres,1.748192425607682
198,avamet,graphcast_hres_init,1.6645684901370272
198,avamet,pangu_hres_init,1.7722238919033872
199,avamet,ifs_hres,1.7308069964370763
199,avamet,graphcast_hres_init,1.670720434074025
199,avamet,pangu_hres_init,1.7680059957171057
200,avamet,ifs_hres,1.7163360024313061
200,avamet,graphcast_hres_init,1.6616424757691688
200,avamet,pangu_hres_init,1.774489924554122
201,avamet,ifs_hres,1.717456104087005
201,avamet,graphcast_hres_init,1.6498025723484746
201,avamet,pangu_hres_init,1.7629014185438023
202,avamet,ifs_hres,1.7552825601763085
202,avamet,graphcast_hres_init,1.7000333108648422
202,avamet,pangu_hres_init,1.809319306070507
203,avamet,ifs_hres,1.7456994595212854
203,avamet,graphcast_hres_init,1.6811843102133215
203,avamet,pangu_hres_init,1.7893366746325294
204,avamet,ifs_hres,1.7588229972217857
204,avamet,graphcast_hres_init,1.6887647463283624
204,avamet,pangu_hres_init,1.8048643194638057
205,avamet,ifs_hres,1.7726067408362876
205,avamet,graphcast_hres_init,1.694653310015392
205,avamet,pangu_hres_init,1.7918441296143528
206,avamet,ifs_hres,1.7348623101815226
206,avamet,graphcast_hres_init,1.6878543608881003
206,avamet,pangu_hres_init,1.789842797969743
207,avamet,ifs_hres,1.7565998524617439
207,avamet,graphcast_hres_init,1.688359908906764
207,avamet,pangu_hres_init,1.8052730734635145
208,avamet,ifs_hres,1.770537811027714
208,avamet,graphcast_hres_init,1.6981544162925881
208,avamet,pangu_hres_init,1.809825702961834
209,avamet,ifs_hres,1.7276719408303767
209,avamet,graphcast_hres_init,1.661691600309199
209,avamet,pangu_hres_init,1.7650218284866175
210,avamet,ifs_hres,1.7563148932930381
210,avamet,graphcast_hres_init,1.690866886339729
210,avamet,pangu_hres_init,1.7996820393338637
211,avamet,ifs_hres,1.7548834484825548
211,avamet,graphcast_hres_init,1.6868121206546463
211,avamet,pangu_hres_init,1.7962905236410187
212,avamet,ifs_hres,1.7684786970428719
212,avamet,graphcast_hres_init,1.6901637689553903
212,avamet,pangu_hres_init,1.803099959884299
213,avamet,ifs_hres,1.7573826039020726
213,avamet,graphcast_hres_init,1.6934417288543564
213,avamet,pangu_hres_init,1.8214769999328142
214,avamet,ifs_hres,1.728057660389036
214,avamet,graphcast_hres_init,1.6782118536551365
214,avamet,pangu_hres_init,1.7777602457828738
215,avamet,ifs_hres,1.7542286479738316
215,avamet,graphcast_hres_init,1.6832610402223322
215,avamet,pangu_hres_init,1.7934810645082424
216,avamet,ifs_hres,1.7309985443193214
216,avamet,graphcast_hres_init,1.6713206041122661
216,avamet,pangu_hres_init,1.787023383428284
217,avamet,ifs_hres,1.764374937975145
217,avamet,graphcast_hres_init,1.7034705265202401
217,avamet,pangu_hres_init,1.8156674917393574
218,avamet,ifs_hres,1.7456580125026373
218,avamet,graphcast_hres_init,1.6770428159588817
218,avamet,pangu_hres_init,1.7848728209923603
219,avamet,ifs_hres,1.7613467878863456
219,avamet,graphcast_hres_init,1.6955846909148171
219,avamet,pangu_hres_init,1.810452161502
220,avamet,ifs_hres,1.7519815260724805
220,avamet,graphcast_hres_init,1.694296771108199
220,avamet,pangu_hres_init,1.8148493139897204
221,avamet,ifs_hres,1.749582921348221
221,avamet,graphcast_hres_init,1.685835606447754
221,avamet,pangu_hres_init,1.8089701804316825
222,avamet,ifs_hres,1.7546347461494216
222,avamet,graphcast_hres_init,1.68869382274048
222,avamet,pangu_hres_init,1.8047729361282896
223,avamet,ifs_hres,1.751003670950855
223,avamet,graphcast_hres_init,1.6821115214523685
223,avamet,pangu_hres_init,1.7965179104545517
224,avamet,ifs_hres,1.7451107957871121
224,avamet,graphcast_hres_init,1.685050078908873
224,avamet,pangu_hres_init,1.80658374776925
225,avamet,ifs_hres,1.7508376691545102
225,avamet,graphcast_hres_init,1.6797329228257258
225,avamet,pangu_hres_init,1.7933414903512523
226,avamet,ifs_hres,1.708132790578859
226,avamet,graphcast_hres_init,1.6634633416342361
226,avamet,pangu_hres_init,1.7711554516357453
227,avamet,ifs_hres,1.758542010486835
227,avamet,graphcast_hres_init,1.6891322450408592
227,avamet,pangu_hres_init,1.809059487668624
228,avamet,ifs_hres,1.7079658026974898
228,avamet,graphcast_hres_init,1.6500542615754872
228,avamet,pangu_hres_init,1.7560314092683222
229,avamet,ifs_hres,1.7409275356787581
229,avamet,graphcast_hres_init,1.6803214136020175
229,avamet,pangu_hres_init,1.8002252505342684
230,avamet,ifs_hres,1.7512731918814823
230,avamet,graphcast_hres_init,1.692207664865223
230,avamet,pangu_hres_init,1.7987977571945883
231,avamet,ifs_hres,1.749736963453615
231,avamet,graphcast_hres_init,1.6778288889422583
231,avamet,pangu_hres_init,1.7878202169129755
232,avamet,ifs_hres,1.7318950280178134
232,avamet,graphcast_hres_init,1.6672854865218358
232,avamet,pangu_hres_init,1.778230625448169
233,avamet,ifs_hres,1.761236042677156
233,avamet,graphcast_hres_init,1.696724764513606
233,avamet,pangu_hres_init,1.8017948425921302
234,avamet,ifs_hres,1.7486015832770574
234,avamet,graphcast_hres_init,1.6814305340551243
234,avamet,pangu_hres_init,1.7891642907913987
235,avamet,ifs_hres,1.7413653358126275
235,avamet,graphcast_hres_init,1.6804342084260568
235,avamet,pangu_hres_init,1.8006670251643622
236,avamet,ifs_hres,1.7668816585579812
236,avamet,graphcast_hres_init,1.70012864678071
236,avamet,pangu_hres_init,1.8024997107048544
237,avamet,ifs_hres,1.728349326756867
237,avamet,graphcast_hres_init,1.6672440825375185
237,avamet,pangu_hres_init,1.7644957852716388
238,avamet,ifs_hres,1.736038606547039
238,avamet,graphcast_hres_init,1.6792338846594277
238,avamet,pangu_hres_init,1.795330569170173
239,avamet,ifs_hres,1.7556039147527351
239,avamet,graphcast_hres_init,1.687937133136558
239,avamet,pangu_hres_init,1.795430478144748
240,avamet,ifs_hres,1.7389138279417937
240,avamet,graphcast_hres_init,1.666944045050518
240,avamet,pangu_hres_init,1.7753105269004261
241,avamet,ifs_hres,1.7611357778195114
241,avamet,graphcast_hres_init,1.7019712165521248
241,avamet,pangu_hres_init,1.8042062803867855
242,avamet,ifs_hres,1.7480006230303458
242,avamet,graphcast_hres_init,1.6853502758556298
242,avamet,pangu_hres_init,1.8052002001072756
243,avamet,ifs_hres,1.739133158913377
243,avamet,graphcast_hres_init,1.6730937989584456
243,avamet,pangu_hres_init,1.7884683809683108
244,avamet,ifs_hres,1.7591800049807862
244,avamet,graphcast_hres_init,1.6953612473616553
244,avamet,pangu_hres_init,1.7984834017144227
245,avamet,ifs_hres,1.7364040401471745
245,avamet,graphcast_hres_init,1.6735794605143663
245,avamet,pangu_hres_init,1.781423224174108
246,avamet,ifs_hres,1.752955161767445
246,avamet,graphcast_hres_init,1.6818119280876367
246,avamet,pangu_hres_init,1.7944036585711556
247,avamet,ifs_hres,1.7420126766542212
247,avamet,graphcast_hres_init,1.6836325879179206
247,avamet,pangu_hres_init,1.780560662835296
248,avamet,ifs_hres,1.7336354810708923
248,avamet,graphcast_hres_init,1.6822716597404364
248,avamet,pangu_hres_init,1.7809933613760212
249,avamet,ifs_hres,1.7671360490932453
249,avamet,graphcast_hres_init,1.7015246027702169
249,avamet,pangu_hres_init,1.8051915308675333
250,avamet,ifs_hres,1.7363840898908183
250,avamet,graphcast_hres_init,1.6915712180995175
250,avamet,pangu_hres_init,1.8023860775261997
251,avamet,ifs_hres,1.751090680271364
251,avamet,graphcast_hres_init,1.6803654951392724
251,avamet,pangu_hres_init,1.7992676722419918
252,avamet,ifs_hres,1.7711000194873607
252,avamet,graphcast_hres_init,1.701675491298899
252,avamet,pangu_hres_init,1.812755511384253
253,avamet,ifs_hres,1.7477635657425188
253,avamet,graphcast_hres_init,1.683034669194983
253,avamet,pangu_hres_init,1.8112781590552403
254,avamet,ifs_hres,1.7418333656779295
254,avamet,graphcast_hres_init,1.6827168508375017
254,avamet,pangu_hres_init,1.7881164789411874
255,avamet,ifs_hres,1.748518546269535
255,avamet,graphcast_hres_init,1.6692049243769613
255,avamet,pangu_hres_init,1.7830707574782845
256,avamet,ifs_hres,1.7572224111383234
256,avamet,graphcast_hres_init,1.6909121004768246
256,avamet,pangu_hres_init,1.7976870912662413
257,avamet,ifs_hres,1.7319977142864789
257,avamet,graphcast_hres_init,1.683139663470469
257,avamet,pangu_hres_init,1.7861112616527939
258,avamet,ifs_hres,1.7531272779759295
258,avamet,graphcast_hres_init,1.6788526001160986
258,avamet,pangu_hres_init,1.7904003377738469
259,avamet,ifs_hres,1.7277253045411824
259,avamet,graphcast_hres_init,1.6716697559514264
259,avamet,pangu_hres_init,1.7817474776670346
260,avamet,ifs_hres,1.7291695681749855
260,avamet,graphcast_hres_init,1.68158174555453
260,avamet,pangu_hres_init,1.7914792403536843
261,avamet,ifs_hres,1.7449196598056744
261,avamet,graphcast_hres_init,1.6700937314766584
261,avamet,pangu_hres_init,1.7701368422480517
262,avamet,ifs_hres,1.7616263531062812
262,avamet,graphcast_hres_init,1.6971442546870728
262,avamet,pangu_hres_init,1.8004486812831297
263,avamet,ifs_hres,1.7387888311738091
263,avamet,graphcast_hres_init,1.672311064993923
263,avamet,pangu_hres_init,1.780762393706261
264,avamet,ifs_hres,1.748936878805999
264,avamet,graphcast_hres_init,1.6792445488067367
264,avamet,pangu_hres_init,1.7773926767874313
265,avamet,ifs_hres,1.7313490232137145
265,avamet,graphcast_hres_init,1.6707957929880288
265,avamet,pangu_hres_init,1.7760215516943252
266,avamet,ifs_hres,1.7690560208838348
266,avamet,graphcast_hres_init,1.6909695103575506
266,avamet,pangu_hres_init,1.8052251134453159
267,avamet,ifs_hres,1.7520989033972216
267,avamet,graphcast_hres_init,1.6771374446749503
267,avamet,pangu_hres_init,1.7926368750649764
268,avamet,ifs_hres,1.7393335060661401
268,avamet,graphcast_hres_init,1.6739832126219392
268,avamet,pangu_hres_init,1.77946838391961
269,avamet,ifs_hres,1.7589109335616917
269,avamet,graphcast_hres_init,1.684372962762457
269,avamet,pangu_hres_init,1.7945115189054104
270,avamet,ifs_hres,1.7628613392265753
270,avamet,graphcast_hres_init,1.6870031746637009
270,avamet,pangu_hres_init,1.8050759946829642
271,avamet,ifs_hres,1.7507687214370753
271,avamet,graphcast_hres_init,1.6886033687314157
271,avamet,pangu_hres_init,1.7832916117944961
272,avamet,ifs_hres,1.7643659280766044
272,avamet,graphcast_hres_init,1.6958488166698389
272,avamet,pangu_hres_init,1.8010039956429138
273,avamet,ifs_hres,1.7175096238088225
273,avamet,graphcast_hres_init,1.6663593728465
273,avamet,pangu_hres_init,1.7827456776887307
274,avamet,ifs_hres,1.747124153581721
274,avamet,graphcast_hres_init,1.681047376372339
274,avamet,pangu_hres_init,1.8005940614321947
275,avamet,ifs_hres,1.756651297814765
275,avamet,graphcast_hres_init,1.6920779220619864
275,avamet,pangu_hres_init,1.8142433644736087
276,avamet,ifs_hres,1.759366171287987
276,avamet,graphcast_hres_init,1.6861366081513047
276,avamet,pangu_hres_init,1.797996719041059
277,avamet,ifs_hres,1.7385543066096936
277,avamet,graphcast_hres_init,1.6833313539230703
277,avamet,pangu_hres_init,1.7861881687502574
278,avamet,ifs_hres,1.7392719994589712
278,avamet,graphcast_hres_init,1.676698793151802
278,avamet,pangu_hres_init,1.7948933993351681
279,avamet,ifs_hres,1.7336645096406915
279,avamet,graphcast_hres_init,1.6644405589549078
279,avamet,pangu_hres_init,1.7812829404341466
280,avamet,ifs_hres,1.7443779051821238
280,avamet,graphcast_hres_init,1.6717952146456563
280,avamet,pangu_hres_init,1.7697842094450909
281,avamet,ifs_hres,1.7503996161057316
281,avamet,graphcast_hres_init,1.669001190428825
281,avamet,pangu_hres_init,1.781186015688022
282,avamet,ifs_hres,1.7406184073345892
282,avamet,graphcast_hres_init,1.6642147983628202
282,avamet,pangu_hres_init,1.772332191732095
283,avamet,ifs_hres,1.7493856265767704
283,avamet,graphcast_hres_init,1.681013731744905
283,avamet,pangu_hres_init,1.7847611712777842
284,avamet,ifs_hres,1.7646805363798885
284,avamet,graphcast_hres_init,1.6812685838438983
284,avamet,pangu_hres_init,1.7754385294984716
285,avamet,ifs_hres,1.7373095364802975
285,avamet,graphcast_hres_init,1.684294406590782
285,avamet,pangu_hres_init,1.7878829585972524
286,avamet,ifs_hres,1.7342395155012547
286,avamet,graphcast_hres_init,1.6828674041451719
286,avamet,pangu_hres_init,1.7899922263423405
287,avamet,ifs_hres,1.7544488224776142
287,avamet,graphcast_hres_init,1.6842588955477475
287,avamet,pangu_hres_init,1.790609607544176
288,avamet,ifs_hres,1.7769176780715263
288,avamet,graphcast_hres_init,1.7161175405984015
288,avamet,pangu_hres_init,1.8273670852238089
289,avamet,ifs_hres,1.751534502357824
289,avamet,graphcast_hres_init,1.6811660016764292
289,avamet,pangu_hres_init,1.7937199831864759
290,avamet,ifs_hres,1.7427518238113868
290,avamet,graphcast_hres_init,1.6829683525320835
290,avamet,pangu_hres_init,1.7908396694558009
291,avamet,ifs_hres,1.7459884586472492
291,avamet,graphcast_hres_init,1.6716161992182272
291,avamet,pangu_hres_init,1.7893332600044998
292,avamet,ifs_hres,1.7541355991073289
292,avamet,graphcast_hres_init,1.688921263996303
292,avamet,pangu_hres_init,1.7991298824014585
293,avamet,ifs_hres,1.766563755810372
293,avamet,graphcast_hres_init,1.6849074797757069
293,avamet,pangu_hres_init,1.7865358852368394
294,avamet,ifs_hres,1.7681062207021376
294,avamet,graphcast_hres_init,1.7231801921389216
294,avamet,pangu_hres_init,1.8344999823146324
295,avamet,ifs_hres,1.7311015608179143
295,avamet,graphcast_hres_init,1.67213479776854
295,avamet,pangu_hres_init,1.7659875892413919
296,avamet,ifs_hres,1.729481033944513
296,avamet,graphcast_hres_init,1.6705278868313969
296,avamet,pangu_hres_init,1.7701219207277812
297,avamet,ifs_hres,1.7518346885613667
297,avamet,graphcast_hres_init,1.6922424347146405
297,avamet,pangu_hres_init,1.7975399410169266
298,avamet,ifs_hres,1.7425215832435268
298,avamet,graphcast_hres_init,1.6801377558727102
298,avamet,pangu_hres_init,1.788427229583034
299,avamet,ifs_hres,1.7537381801780443
299,avamet,graphcast_hres_init,1.6792252030591828
299,avamet,pangu_hres_init,1.794707028051035
300,avamet,ifs_hres,1.770348705477204
300,avamet,graphcast_hres_init,1.7032977235485487
300,avamet,pangu_hres_init,1.8255190088103432
301,avamet,ifs_hres,1.7569449631521123
301,avamet,graphcast_hres_init,1.6972072036879717
301,avamet,pangu_hres_init,1.7950291934516989
302,avamet,ifs_hres,1.7507956788700079
302,avamet,graphcast_hres_init,1.676909287172446
302,avamet,pangu_hres_init,1.778149824508635
303,avamet,ifs_hres,1.7212380730403423
303,avamet,graphcast_hres_init,1.6581772241027486
303,avamet,pangu_hres_init,1.7590812259584636
304,avamet,ifs_hres,1.7692215759540149
304,avamet,graphcast_hres_init,1.698153436078959
304,avamet,pangu_hres_init,1.806417754630704
305,avamet,ifs_hres,1.7434178176841792
305,avamet,graphcast_hres_init,1.6754782969636486
305,avamet,pangu_hres_init,1.7839675397533596
306,avamet,ifs_hres,1.7193365200794704
306,avamet,graphcast_hres_init,1.6564652862921452
306,avamet,pangu_hres_init,1.7551239349236838
307,avamet,ifs_hres,1.7417718042067056
307,avamet,graphcast_hres_init,1.6666473373936965
307,avamet,pangu_hres_init,1.7778339601996522
308,avamet,ifs_hres,1.728890841551903
308,avamet,graphcast_hres_init,1.6795720814078967
308,avamet,pangu_hres_init,1.7994245850424853
309,avamet,ifs_hres,1.7186803940462778
309,avamet,graphcast_hres_init,1.6491194174515653
309,avamet,pangu_hres_init,1.7724697415480222
310,avamet,ifs_hres,1.7543924903882215
310,avamet,graphcast_hres_init,1.6976098842945386
310,avamet,pangu_hres_init,1.8099582788284467
311,avamet,ifs_hres,1.7227213280824256
311,avamet,graphcast_hres_init,1.6673091762243737
311,avamet,pangu_hres_init,1.7886684572084122
312,avamet,ifs_hres,1.7402567353143608
312,avamet,graphcast_hres_init,1.6754825947850494
312,avamet,pangu_hres_init,1.7961458708932683
313,avamet,ifs_hres,1.722475935177462
313,avamet,graphcast_hres_init,1.663417158046612
313,avamet,pangu_hres_init,1.7692916443974507
314,avamet,ifs_hres,1.7749874631415437
314,avamet,graphcast_hres_init,1.6873652557843264
314,avamet,pangu_hres_init,1.799753808134604
315,avamet,ifs_hres,1.7708805836544599
315,avamet,graphcast_hres_init,1.6929125943870296
315,avamet,pangu_hres_init,1.7958493774428863
316,avamet,ifs_hres,1.7495879532880008
316,avamet,graphcast_hres_init,1.6803669177252225
316,avamet,pangu_hres_init,1.7990686279996544
317,avamet,ifs_hres,1.7423049522339285
317,avamet,graphcast_hres_init,1.668461626853365
317,avamet,pangu_hres_init,1.7901747206515903
318,avamet,ifs_hres,1.7488216084255752
318,avamet,graphcast_hres_init,1.6866235076241827
318,avamet,pangu_hres_init,1.7966923858636699
319,avamet,ifs_hres,1.7111576343735715
319,avamet,graphcast_hres_init,1.6512301221125045
319,avamet,pangu_hres_init,1.7642586691799522
320,avamet,ifs_hres,1.75083543175786
320,avamet,graphcast_hres_init,1.6848090843947092
320,avamet,pangu_hres_init,1.7962886247381515
321,avamet,ifs_hres,1.7367484041916441
321,avamet,graphcast_hres_init,1.684639247964581
321,avamet,pangu_hres_init,1.795783849648814
322,avamet,ifs_hres,1.7316783309139203
322,avamet,graphcast_hres_init,1.6733128102036308
322,avamet,pangu_hres_init,1.793571716958358
323,avamet,ifs_hres,1.7346085798588666
323,avamet,graphcast_hres_init,1.6606710806202762
323,avamet,pangu_hres_init,1.779851708097687
324,avamet,ifs_hres,1.7633721737764798
324,avamet,graphcast_hres_init,1.6993073530031717
324,avamet,pangu_hres_init,1.8062850117833664
325,avamet,ifs_hres,1.7613749121009248
325,avamet,graphcast_hres_init,1.7040876052016036
325,avamet,pangu_hres_init,1.8145528912588302
326,avamet,ifs_hres,1.779683457381063
326,avamet,graphcast_hres_init,1.712812753745713
326,avamet,pangu_hres_init,1.8277489024421476
327,avamet,ifs_hres,1.7516111237931384
327,avamet,graphcast_hres_init,1.6850725139081955
327,avamet,pangu_hres_init,1.7945968291338412
328,avamet,ifs_hres,1.7469359998446892
328,avamet,graphcast_hres_init,1.6762473707540921
328,avamet,pangu_hres_init,1.7962731505583742
329,avamet,ifs_hres,1.727565084393719
329,avamet,graphcast_hres_init,1.6719188952048458
329,avamet,pangu_hres_init,1.7835012022800425
330,avamet,ifs_hres,1.7463942629649278
330,avamet,graphcast_hres_init,1.6727795666259704
330,avamet,pangu_hres_init,1.7739505842847427
331,avamet,ifs_hres,1.7565906705948737
331,avamet,graphcast_hres_init,1.6921000570329894
331,avamet,pangu_hres_init,1.8094963920333453
332,avamet,ifs_hres,1.770238832993114
332,avamet,graphcast_hres_init,1.7011806891179722
332,avamet,pangu_hres_init,1.820612919828944
333,avamet,ifs_hres,1.7456102119392638
333,avamet,graphcast_hres_init,1.6742679148527875
333,avamet,pangu_hres_init,1.7878018061300258
334,avamet,ifs_hres,1.7332934357657008
334,avamet,graphcast_hres_init,1.6778062192172
334,avamet,pangu_hres_init,1.7844882736404193
335,avamet,ifs_hres,1.7267181891319268
335,avamet,graphcast_hres_init,1.6535464588714572
335,avamet,pangu_hres_init,1.7704615880092724
336,avamet,ifs_hres,1.7561185009667688
336,avamet,graphcast_hres_init,1.6922433778920551
336,avamet,pangu_hres_init,1.819787560447195
337,avamet,ifs_hres,1.7401545570650405
337,avamet,graphcast_hres_init,1.672683822165432
337,avamet,pangu_hres_init,1.7873483938456078
338,avamet,ifs_hres,1.772367789922483
338,avamet,graphcast_hres_init,1.7043633006490506
338,avamet,pangu_hres_init,1.8189659773981182
339,avamet,ifs_hres,1.7397314196188483
339,avamet,graphcast_hres_init,1.67461572822924
339,avamet,pangu_hres_init,1.7834042740023524
340,avamet,ifs_hres,1.7361645587381755
340,avamet,graphcast_hres_init,1.6687359181777484
340,avamet,pangu_hres_init,1.7682292601596568
341,avamet,ifs_hres,1.7373263834790151
341,avamet,graphcast_hres_init,1.676761603752278
341,avamet,pangu_hres_init,1.7851864585217367
342,avamet,ifs_hres,1.760958140271581
342,avamet,graphcast_hres_init,1.6991841423913052
342,avamet,pangu_hres_init,1.7947288972002284
343,avamet,ifs_hres,1.738740395498302
343,avamet,graphcast_hres_init,1.6686360825168662
343,avamet,pangu_hres_init,1.7709505166548802
344,avamet,ifs_hres,1.749768030590612
344,avamet,graphcast_hres_init,1.688545626754125
344,avamet,pangu_hres_init,1.8133178206230178
345,avamet,ifs_hres,1.7499002136287956
345,avamet,graphcast_hres_init,1.6760811690529687
345,avamet,pangu_hres_init,1.7841351624571573
346,avamet,ifs_hres,1.7400692064587848
346,avamet,graphcast_hres_init,1.6817357908045203
346,avamet,pangu_hres_init,1.7894188625180967
347,avamet,ifs_hres,1.7559384866013483
347,avamet,graphcast_hres_init,1.6914764431800735
347,avamet,pangu_hres_init,1.8085773254885211
348,avamet,ifs_hres,1.7528238337706272
348,avamet,graphcast_hres_init,1.6800566995840547
348,avamet,pangu_hres_init,1.7934736802954387
349,avamet,ifs_hres,1.7400172072022373
349,avamet,graphcast_hres_init,1.6732394988080166
349,avamet,pangu_hres_init,1.7806945105215608
350,avamet,ifs_hres,1.7684836222971119
350,avamet,graphcast_hres_init,1.6979221880822286
350,avamet,pangu_hres_init,1.8040223027059226
351,avamet,ifs_hres,1.7669943345396701
351,avamet,graphcast_hres_init,1.6905169393783144
351,avamet,pangu_hres_init,1.8014614798732824
352,avamet,ifs_hres,1.7592136469799033
352,avamet,graphcast_hres_init,1.7115909674239551
352,avamet,pangu_hres_init,1.821792987425524
353,avamet,ifs_hres,1.7125936877878853
353,avamet,graphcast_hres_init,1.646862851846582
353,avamet,pangu_hres_init,1.7455802689711108
354,avamet,ifs_hres,1.7417913807349095
354,avamet,graphcast_hres_init,1.6738805170683744
354,avamet,pangu_hres_init,1.7823021998798199
355,avamet,ifs_hres,1.7810032375821656
355,avamet,graphcast_hres_init,1.7062771866694797
355,avamet,pangu_hres_init,1.8047699323815347
356,avamet,ifs_hres,1.7479433171990297
356,avamet,graphcast_hres_init,1.6938433009878988
356,avamet,pangu_hres_init,1.816646382364575
357,avamet,ifs_hres,1.7545883924544545
357,avamet,graphcast_hres_init,1.688676940237215
357,avamet,pangu_hres_init,1.7953545099935178
358,avamet,ifs_hres,1.7389917412782132
358,avamet,graphcast_hres_init,1.6714942580518326
358,avamet,pangu_hres_init,1.777513876447827
359,avamet,ifs_hres,1.754240299148309
359,avamet,graphcast_hres_init,1.6884496444498143
359,avamet,pangu_hres_init,1.796395398945557
360,avamet,ifs_hres,1.7583247141517764
360,avamet,graphcast_hres_init,1.697450733350229
360,avamet,pangu_hres_init,1.8053383851977645
361,avamet,ifs_hres,1.7671620218393216
361,avamet,graphcast_hres_init,1.696400255802204
361,avamet,pangu_hres_init,1.815152384824006
362,avamet,ifs_hres,1.7576392930576892
362,avamet,graphcast_hres_init,1.6943793237616418
