network,ladder,model,draw,support_km,metric,stations_kept,optimal_sigma_km,n_centres
midas_open_uk,exact_preregistered,ifs_hres,59,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,59,50.0,mae,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,59,100.0,mae,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,0,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,0,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,0,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,0,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,1,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,1,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,1,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,1,100.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,2,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,2,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,2,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,2,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,3,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,3,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,3,50.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,3,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,4,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,4,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,4,50.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,4,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,5,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,5,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,5,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,5,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,6,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,6,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,6,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,6,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,7,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,7,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,7,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,7,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,8,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,8,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,8,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,8,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,9,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,9,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,9,50.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,9,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,10,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,10,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,10,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,10,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,11,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,11,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,11,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,11,100.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,12,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,12,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,12,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,12,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,13,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,13,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,13,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,13,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,14,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,14,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,14,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,14,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,15,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,15,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,15,50.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,15,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,16,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,16,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,16,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,16,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,17,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,17,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,17,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,17,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,18,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,18,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,18,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,18,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,19,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,19,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,19,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,19,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,20,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,20,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,20,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,20,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,21,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,21,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,21,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,21,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,22,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,22,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,22,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,22,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,23,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,23,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,23,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,23,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,24,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,24,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,24,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,24,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,25,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,25,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,25,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,25,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,26,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,26,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,26,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,26,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,27,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,27,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,27,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,27,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,28,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,28,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,28,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,28,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,29,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,29,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,29,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,29,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,30,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,30,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,30,50.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,30,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,31,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,31,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,31,50.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,31,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,32,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,32,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,32,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,32,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,33,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,33,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,33,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,33,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,34,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,34,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,34,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,34,100.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,35,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,35,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,35,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,35,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,36,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,36,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,36,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,36,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,37,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,37,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,37,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,37,100.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,38,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,38,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,38,50.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,38,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,39,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,39,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,39,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,39,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,40,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,40,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,40,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,40,100.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,41,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,41,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,41,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,41,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,42,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,42,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,42,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,42,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,43,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,43,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,43,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,43,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,44,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,44,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,44,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,44,100.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,45,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,45,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,45,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,45,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,46,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,46,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,46,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,46,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,47,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,47,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,47,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,47,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,48,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,48,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,48,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,48,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,49,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,49,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,49,50.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,49,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,50,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,50,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,50,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,50,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,51,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,51,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,51,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,51,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,52,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,52,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,52,50.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,52,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,53,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,53,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,53,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,53,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,54,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,54,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,54,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,54,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,55,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,55,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,55,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,55,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,56,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,56,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,56,50.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,56,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,57,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,57,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,57,50.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,57,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,58,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,58,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,58,50.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,58,100.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,59,0.0,rmse,1,0.0,15
midas_open_uk,exact_preregistered,ifs_hres,59,25.0,rmse,3,12.5,15
midas_open_uk,exact_preregistered,ifs_hres,59,50.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,ifs_hres,59,100.0,rmse,3,25.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,0,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,0,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,0,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,0,100.0,mae,3,25.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,1,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,1,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,1,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,1,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,2,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,2,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,2,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,2,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,3,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,3,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,3,50.0,mae,3,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,3,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,4,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,4,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,4,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,4,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,5,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,5,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,5,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,5,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,6,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,6,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,6,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,6,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,7,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,7,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,7,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,7,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,8,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,8,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,8,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,8,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,9,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,9,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,9,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,9,100.0,mae,3,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,10,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,10,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,10,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,10,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,11,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,11,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,11,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,11,100.0,mae,3,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,12,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,12,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,12,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,12,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,13,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,13,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,13,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,13,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,14,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,14,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,14,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,14,100.0,mae,3,25.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,15,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,15,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,15,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,15,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,16,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,16,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,16,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,16,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,17,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,17,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,17,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,17,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,18,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,18,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,18,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,18,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,19,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,19,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,19,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,19,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,20,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,20,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,20,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,20,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,21,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,21,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,21,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,21,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,22,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,22,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,22,50.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,22,100.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,23,0.0,mae,1,0.0,15
midas_open_uk,exact_preregistered,pangu_hres_init,23,25.0,mae,3,12.5,15
midas_open_uk,exact_preregistered,pangu_hres_init,23,50.0,mae,3,12.5,15
