network,ladder,model,weighting,support_km,metric,sigma_km,score,n_centres,n_days
midas_open_uk,prospective_common,graphcast_hres_init,uniform,50.0,mae,100.0,1.22853984735783,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,100.0,mae,0.0,0.8196286893339338,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,100.0,mae,12.5,0.8156644784137955,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,100.0,mae,25.0,0.8178635711877555,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,100.0,mae,50.0,0.8758540244438131,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,100.0,mae,100.0,1.103102235713501,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,200.0,mae,0.0,0.8410899785364763,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,200.0,mae,12.5,0.8383873148870313,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,200.0,mae,25.0,0.8351843026422683,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,200.0,mae,50.0,0.8578528751229314,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,200.0,mae,100.0,1.0082867728237201,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,0.0,rmse,0.0,1.344981065507687,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,0.0,rmse,12.5,1.3689503573950632,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,0.0,rmse,25.0,1.4560226408797179,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,0.0,rmse,50.0,1.6266198355280852,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,0.0,rmse,100.0,1.9073498605130874,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,50.0,rmse,0.0,1.110204640249773,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,50.0,rmse,12.5,1.116163065594513,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,50.0,rmse,25.0,1.1643373501162861,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,50.0,rmse,50.0,1.3243475914921972,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,50.0,rmse,100.0,1.6421332071121602,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,100.0,rmse,0.0,1.0740454001460422,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,100.0,rmse,12.5,1.068272255448334,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,100.0,rmse,25.0,1.0820535732486478,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,100.0,rmse,50.0,1.193495404245511,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,100.0,rmse,100.0,1.4902809716072725,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,200.0,rmse,0.0,1.1122535377521776,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,200.0,rmse,12.5,1.1080638370408755,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,200.0,rmse,25.0,1.1108167151361332,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,200.0,rmse,50.0,1.1758440191301114,71,365
midas_open_uk,prospective_common,graphcast_hres_init,uniform,200.0,rmse,100.0,1.3843327451890184,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,0.0,mae,0.0,1.032781265086601,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,0.0,mae,12.5,1.0553227450520986,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,0.0,mae,25.0,1.1106154397301224,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,0.0,mae,50.0,1.2103701563091016,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,0.0,mae,100.0,1.3911124761035025,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,50.0,mae,0.0,0.8935287518605735,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,50.0,mae,12.5,0.8986235693782727,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,50.0,mae,25.0,0.9235539513898128,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,50.0,mae,50.0,1.0119989418231214,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,50.0,mae,100.0,1.2138099249127756,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,100.0,mae,0.0,0.8718648199596937,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,100.0,mae,12.5,0.8605603748146183,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,100.0,mae,25.0,0.8449486617561434,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,100.0,mae,50.0,0.889589569453566,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,100.0,mae,100.0,1.084301894932669,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,200.0,mae,0.0,0.9078329020101361,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,200.0,mae,12.5,0.89027331169075,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,200.0,mae,25.0,0.8508336847507135,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,200.0,mae,50.0,0.8442805556002496,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,200.0,mae,100.0,0.9763285415344698,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,0.0,rmse,0.0,1.3612664737828533,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,0.0,rmse,12.5,1.3853765622328365,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,0.0,rmse,25.0,1.4579386486813886,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,0.0,rmse,50.0,1.6023129679982728,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,0.0,rmse,100.0,1.857951934102431,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,50.0,rmse,0.0,1.177086832985084,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,50.0,rmse,12.5,1.1800336188441938,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,50.0,rmse,25.0,1.2130957641508247,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,50.0,rmse,50.0,1.350346142752129,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,50.0,rmse,100.0,1.6335062456791531,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,100.0,rmse,0.0,1.1437576872947102,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,100.0,rmse,12.5,1.1294024336511401,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,100.0,rmse,25.0,1.1149842003836796,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,100.0,rmse,50.0,1.203540802111038,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,100.0,rmse,100.0,1.476271913031298,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,200.0,rmse,0.0,1.1823398119621462,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,200.0,rmse,12.5,1.1618660170830353,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,200.0,rmse,25.0,1.1194510419869033,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,200.0,rmse,50.0,1.1486290874871268,71,365
midas_open_uk,prospective_common,ifs_hres,gaussian,200.0,rmse,100.0,1.3493040610409333,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,mae,0.0,1.032781265086601,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,mae,12.5,1.0553227450520986,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,mae,25.0,1.1106154397301224,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,mae,50.0,1.2103701563091016,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,mae,100.0,1.3911124761035025,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,mae,0.0,0.9057911763760198,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,mae,12.5,0.9013700244240584,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,mae,25.0,0.9014911327351546,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,mae,50.0,0.9722358122533531,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,mae,100.0,1.178605595393126,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,mae,0.0,0.9057817961559824,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,mae,12.5,0.8886644575720668,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,mae,25.0,0.8527992936992767,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,mae,50.0,0.8676926646195192,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,mae,100.0,1.0479927465184418,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,mae,0.0,0.9676616364146513,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,mae,12.5,0.9505094867440594,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,mae,25.0,0.9055927746649344,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,mae,50.0,0.8772384691422219,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,mae,100.0,0.9590270306641978,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,rmse,0.0,1.3612664737828533,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,rmse,12.5,1.3853765622328365,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,rmse,25.0,1.4579386486813886,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,rmse,50.0,1.6023129679982728,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,rmse,100.0,1.857951934102431,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,rmse,0.0,1.1870687025671003,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,rmse,12.5,1.1789878579912718,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,rmse,25.0,1.1823462958952176,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,rmse,50.0,1.2992817785894546,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,rmse,100.0,1.5858307757415266,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,rmse,0.0,1.1812915768116647,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,rmse,12.5,1.1601756633490756,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,rmse,25.0,1.1236348526618143,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,rmse,50.0,1.178423061267748,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,rmse,100.0,1.4320865405184195,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,rmse,0.0,1.258465679007138,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,rmse,12.5,1.2386420564319607,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,rmse,25.0,1.1895057409403709,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,rmse,50.0,1.1891522759379216,71,365
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,rmse,100.0,1.3336727330867162,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,mae,0.0,1.0850663562832328,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,mae,12.5,1.096818486220686,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,mae,25.0,1.1460414956114535,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,mae,50.0,1.2498102227059495,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,mae,100.0,1.4558806903655324,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,mae,0.0,0.9137392808310797,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,mae,12.5,0.9186813863823454,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,mae,25.0,0.9546129568548117,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,mae,50.0,1.0584865275355753,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,mae,100.0,1.294657479597558,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,mae,0.0,0.8394197482879556,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,mae,12.5,0.8374548747063799,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,mae,25.0,0.8497757640889427,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,mae,50.0,0.9290757785831237,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,mae,100.0,1.1766918321270274,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,mae,0.0,0.7979280772534242,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,mae,12.5,0.7933561385554019,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,mae,25.0,0.7947400284734194,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,mae,50.0,0.8453051511057367,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,mae,100.0,1.0665588135518547,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,rmse,0.0,1.4289926079862312,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,rmse,12.5,1.4440599228453903,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,rmse,25.0,1.5131746395469043,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,rmse,50.0,1.6624611250062316,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,rmse,100.0,1.934408803480994,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,rmse,0.0,1.19928320419514,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,rmse,12.5,1.2067516371349316,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,rmse,25.0,1.2629076108703052,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,rmse,50.0,1.417311329726787,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,rmse,100.0,1.7191650292731109,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,rmse,0.0,1.1017427584200146,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,rmse,12.5,1.1004743721586052,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,rmse,25.0,1.132003193160574,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,rmse,50.0,1.2628527881040452,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,rmse,100.0,1.5668381150738169,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,rmse,0.0,1.055566954790917,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,rmse,12.5,1.0513178668307162,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,rmse,25.0,1.0683821250224617,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,rmse,50.0,1.1673216055912021,71,365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,rmse,100.0,1.4316185236811403,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,mae,0.0,1.0850663562832328,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,mae,12.5,1.096818486220686,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,mae,25.0,1.1460414956114535,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,mae,50.0,1.2498102227059495,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,mae,100.0,1.4558806903655324,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,mae,0.0,0.9026863135883131,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,mae,12.5,0.9025374515144561,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,mae,25.0,0.9236045294561914,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,mae,50.0,1.0199525393983615,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,mae,100.0,1.2634024093265523,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,mae,0.0,0.8441038282383759,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,mae,12.5,0.8385498032064522,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,mae,25.0,0.8390647787557018,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,mae,50.0,0.9000949946574649,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,mae,100.0,1.1423860680583764,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,mae,0.0,0.8244472027390202,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,mae,12.5,0.8199776451415353,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,mae,25.0,0.8168816828622053,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,mae,50.0,0.8511165660967557,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,mae,100.0,1.039356803084129,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,rmse,0.0,1.4289926079862312,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,rmse,12.5,1.4440599228453903,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,rmse,25.0,1.5131746395469043,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,rmse,50.0,1.6624611250062316,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,rmse,100.0,1.934408803480994,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,rmse,0.0,1.1807445765559172,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,rmse,12.5,1.1825582435255289,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,rmse,25.0,1.2227331489766986,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,rmse,50.0,1.3669295428428543,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,rmse,100.0,1.674001192056033,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,rmse,0.0,1.106613293583254,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,rmse,12.5,1.1011162319117487,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,rmse,25.0,1.118073305165662,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,rmse,50.0,1.2283407949363467,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,rmse,100.0,1.5223318591603472,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,rmse,0.0,1.0964666935773866,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,rmse,12.5,1.092348411994194,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,rmse,25.0,1.1037810421799894,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,rmse,50.0,1.1807848948839805,71,365
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,rmse,100.0,1.4054496702767956,71,365
