network,ladder,model,weighting,support_km,metric,block_days,optimal_sigma_km_point,optimal_sigma_km_bootstrap_mean,optimal_sigma_ci_low_km,optimal_sigma_ci_high_km,p_optimal_sigma_gt_zero
midas_open_uk,prospective_common,ifs_hres,gaussian,200.0,rmse,5,25.0,25.775,25.0,50.0,1.0
midas_open_uk,prospective_common,ifs_hres,gaussian,0.0,rmse,7,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,ifs_hres,gaussian,50.0,rmse,7,0.0,0.83125,0.0,12.5,0.0665
midas_open_uk,prospective_common,ifs_hres,gaussian,100.0,rmse,7,25.0,24.375,12.5,25.0,1.0
midas_open_uk,prospective_common,ifs_hres,gaussian,200.0,rmse,7,25.0,26.2375,25.0,50.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,mae,1,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,mae,1,12.5,18.7,12.5,25.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,mae,1,25.0,25.2875,25.0,25.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,mae,1,50.0,50.0,50.0,50.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,mae,3,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,mae,3,12.5,18.875,12.5,25.0,0.999
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,mae,3,25.0,26.1,25.0,50.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,mae,3,50.0,50.0,50.0,50.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,mae,5,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,mae,5,12.5,18.9125,12.5,25.0,0.9985
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,mae,5,25.0,26.55,25.0,50.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,mae,5,50.0,49.9375,50.0,50.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,mae,7,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,mae,7,12.5,18.61875,12.5,25.0,0.9965
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,mae,7,25.0,26.975,25.0,50.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,mae,7,50.0,49.8875,50.0,50.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,rmse,1,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,rmse,1,12.5,15.875,12.5,25.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,rmse,1,25.0,25.0,25.0,25.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,rmse,1,50.0,38.2375,25.0,50.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,rmse,3,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,rmse,3,12.5,16.84375,12.5,25.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,rmse,3,25.0,25.0,25.0,25.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,rmse,3,50.0,37.8375,25.0,50.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,rmse,5,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,rmse,5,12.5,16.9375,12.5,25.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,rmse,5,25.0,25.0,25.0,25.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,rmse,5,50.0,37.2,25.0,50.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,0.0,rmse,7,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,ifs_hres,uniform,50.0,rmse,7,12.5,16.975,12.5,25.0,0.9995
midas_open_uk,prospective_common,ifs_hres,uniform,100.0,rmse,7,25.0,25.00625,25.0,25.0,1.0
midas_open_uk,prospective_common,ifs_hres,uniform,200.0,rmse,7,50.0,37.925,25.0,50.0,1.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,mae,1,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,mae,1,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,mae,1,12.5,12.4875,12.5,12.5,0.999
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,mae,1,12.5,16.53125,12.5,25.0,1.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,mae,3,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,mae,3,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,mae,3,12.5,12.43125,12.5,12.5,0.9945
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,mae,3,12.5,16.7375,12.5,25.0,1.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,mae,5,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,mae,5,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,mae,5,12.5,12.4375,12.5,12.5,0.995
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,mae,5,12.5,16.95625,12.5,25.0,1.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,mae,7,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,mae,7,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,mae,7,12.5,12.33125,12.5,12.5,0.9865
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,mae,7,12.5,17.05,12.5,25.0,1.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,rmse,1,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,rmse,1,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,rmse,1,12.5,11.70625,0.0,12.5,0.9365
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,rmse,1,12.5,12.5,12.5,12.5,1.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,rmse,3,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,rmse,3,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,rmse,3,12.5,11.0875,0.0,12.5,0.887
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,rmse,3,12.5,12.5125,12.5,12.5,0.9995
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,rmse,5,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,rmse,5,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,rmse,5,12.5,10.75,0.0,12.5,0.86
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,rmse,5,12.5,12.5125,12.5,12.5,0.9995
midas_open_uk,prospective_common,pangu_hres_init,gaussian,0.0,rmse,7,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,50.0,rmse,7,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,gaussian,100.0,rmse,7,12.5,10.96875,0.0,12.5,0.8775
midas_open_uk,prospective_common,pangu_hres_init,gaussian,200.0,rmse,7,12.5,12.53125,12.5,12.5,1.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,mae,1,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,mae,1,12.5,7.49375,0.0,12.5,0.5995
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,mae,1,12.5,17.83125,12.5,25.0,1.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,mae,1,25.0,23.51875,12.5,25.0,1.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,mae,3,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,mae,3,12.5,7.33125,0.0,12.5,0.5865
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,mae,3,12.5,17.94375,12.5,25.0,1.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,mae,3,25.0,23.00625,12.5,25.0,1.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,mae,5,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,mae,5,12.5,7.4,0.0,12.5,0.592
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,mae,5,12.5,18.175,12.5,25.0,1.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,mae,5,25.0,22.79375,12.5,25.0,1.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,mae,7,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,mae,7,12.5,7.1375,0.0,12.5,0.571
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,mae,7,12.5,18.0375,12.5,25.0,1.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,mae,7,25.0,22.75625,12.5,25.0,1.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,rmse,1,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,rmse,1,0.0,0.11875,0.0,0.0,0.0095
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,rmse,1,12.5,12.5,12.5,12.5,1.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,rmse,1,12.5,12.525,12.5,12.5,1.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,rmse,3,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,rmse,3,0.0,0.4625,0.0,12.5,0.037
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,rmse,3,12.5,12.50625,12.5,12.5,1.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,rmse,3,12.5,12.61875,12.5,12.5,0.9995
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,rmse,5,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,rmse,5,0.0,0.53125,0.0,12.5,0.0425
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,rmse,5,12.5,12.51875,12.5,12.5,1.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,rmse,5,12.5,12.73125,12.5,12.5,1.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,0.0,rmse,7,0.0,0.0,0.0,0.0,0.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,50.0,rmse,7,0.0,0.75,0.0,12.5,0.06
midas_open_uk,prospective_common,pangu_hres_init,uniform,100.0,rmse,7,12.5,12.51875,12.5,12.5,1.0
midas_open_uk,prospective_common,pangu_hres_init,uniform,200.0,rmse,7,12.5,12.64375,12.5,12.5,1.0
